Date,Open,Close,High,Low,Volume
2019-12-27,125.51,126.25,126.7,122.22,3134755.26
2019-12-26,124.87,125.51,131.96,124.19,3586876.34
2019-12-25,127.74,124.87,127.79,122.96,3526579.7
2019-12-24,128.0,127.74,129.46,126.64,2135214.11
2019-12-23,132.3,128.0,135.1,126.1,4474211.42
2019-12-22,127.02,132.3,133.2,127.0,4705072.26
2019-12-21,128.26,127.02,128.44,126.68,1583578.01
2019-12-20,128.12,128.26,129.37,125.97,3199839.28
2019-12-19,126.88,128.12,133.99,125.77,6525694.5
2019-12-18,121.75,132.88,134.86,115.44,11951891.74
2019-12-17,132.41,121.75,132.74,119.62,9872841.88
2019-12-16,142.28,132.41,142.49,130.0,8834328.31
2019-12-15,141.77,142.28,143.85,139.65,2667105.77
2019-12-14,144.48,141.77,145.02,141.06,2083959.4
2019-12-13,144.88,144.48,145.1,142.73,575042.25
2019-12-12,143.09,144.88,145.73,140.49,1531831.42
2019-12-11,145.58,143.09,146.22,142.0,2201424.3
2019-12-10,147.32,145.58,148.19,143.41,3453760.5
2019-12-09,150.72,147.32,151.35,146.42,3041840.87
2019-12-08,147.37,150.72,151.9,146.45,2923467.78
2019-12-07,148.9,147.37,149.8,147.12,2003551.47
2019-12-06,147.99,148.9,149.8,145.94,2322391.29
2019-12-05,145.3,147.99,148.85,143.91,2809307.44
2019-12-04,147.37,145.3,153.12,143.25,6223639.48
2019-12-03,148.85,147.37,149.95,145.08,2754938.02
2019-12-02,150.76,148.85,151.49,146.96,2318122.39
2019-12-01,151.74,150.76,152.49,146.0,3696125.45
2019-11-30,154.78,151.74,155.34,150.01,2267375.01
2019-11-29,151.22,154.78,157.98,150.69,4645188.13
2019-11-28,152.85,151.22,154.82,149.44,4744996.31
2019-11-27,147.75,152.85,155.96,141.1,7045449.7
2019-11-26,146.35,147.75,149.82,143.49,4335759.52
2019-11-25,140.08,146.35,151.77,132.0,14907152.24
2019-11-24,151.94,140.08,153.16,138.34,5818703.54
2019-11-23,149.79,151.94,154.25,146.5,4732616.62
2019-11-22,161.01,149.79,162.82,138.0,15339435.51
2019-11-21,174.26,161.01,175.5,156.0,9728710.85
2019-11-20,175.64,174.26,177.32,173.27,2529134.13
2019-11-19,177.9,175.64,178.07,172.52,4793557.13
2019-11-18,183.77,177.9,183.84,174.38,4733012.51
2019-11-17,182.16,183.77,186.25,179.85,2550509.09
2019-11-16,179.86,182.16,183.16,179.17,1877308.69
2019-11-15,184.5,179.86,186.6,176.95,7090740.38
2019-11-14,187.68,184.5,188.39,182.42,2841376.9
2019-11-13,186.93,187.68,189.81,185.12,4056825.23
2019-11-12,184.68,186.93,187.37,182.0,5393792.09
2019-11-11,188.9,184.68,189.96,183.82,3213552.89
2019-11-10,184.85,188.9,191.8,183.41,3838205.72
2019-11-09,183.64,184.85,185.78,182.71,1842204.14
2019-11-08,186.34,183.64,188.16,180.75,6337117.43
2019-11-07,191.06,186.34,192.08,184.28,4609304.55
2019-11-06,188.7,191.06,194.71,188.0,4581206.3
2019-11-05,186.19,188.7,192.54,182.62,8065077.74
2019-11-04,181.56,186.19,189.39,180.32,5388033.36
2019-11-03,183.0,181.56,184.93,179.01,2754485.32
2019-11-02,183.23,183.0,186.07,182.08,2805990.6
2019-11-01,182.45,183.23,184.7,177.44,4034075.15
2019-10-31,183.54,182.45,185.55,177.47,6876182.39
2019-10-30,191.13,183.54,192.93,179.22,8816429.96
2019-10-29,182.0,191.13,193.45,181.79,8834654.45
2019-10-28,184.0,182.0,189.9,180.82,5813594.11
2019-10-27,180.22,184.0,189.14,177.07,7274681.04
2019-10-26,181.83,180.22,199.0,174.01,20558943.39
2019-10-25,160.79,181.83,188.17,160.58,14806236.22
2019-10-24,162.37,160.79,163.89,158.4,6146856.12
2019-10-23,171.29,162.37,171.41,153.0,14098391.33
2019-10-22,174.48,171.29,175.4,170.52,3444882.84
2019-10-21,175.55,174.48,178.34,171.53,5421699.11
2019-10-20,171.83,175.55,176.6,169.45,4552726.97
2019-10-19,173.0,171.83,175.41,169.76,4086992.04
2019-10-18,177.42,173.0,177.42,167.59,9171232.58
2019-10-17,174.39,177.42,179.21,172.77,6033762.75
2019-10-16,180.52,174.39,181.19,171.62,7252458.73
2019-10-15,186.78,180.52,188.66,177.0,9809378.36
2019-10-14,181.09,186.78,187.71,180.54,6538382.82
2019-10-13,179.93,181.09,184.98,178.79,3760712.53
2019-10-12,180.83,179.93,184.71,177.68,5358782.7
2019-10-11,191.56,180.83,197.45,179.61,12568610.74
2019-10-10,193.5,191.56,194.38,187.95,6428471.72
2019-10-09,181.0,193.5,196.2,179.3,12484832.45
2019-10-08,180.35,181.0,185.34,177.54,7116424.67
2019-10-07,170.33,180.42,182.93,168.64,9572118.81
2019-10-06,176.58,170.33,177.17,167.75,8686623.87
2019-10-05,175.82,176.58,177.19,171.58,4453298.34
2019-10-04,174.79,175.82,179.35,171.15,5651733.34
2019-10-03,180.88,174.79,181.16,170.0,9642359.04
2019-10-02,176.49,180.88,181.57,174.1,6271269.7
2019-10-01,181.53,176.49,185.79,173.09,13398572.7
2019-09-30,169.36,181.53,181.62,165.22,14054150.88
2019-09-29,173.96,169.36,174.62,164.47,6534074.57
2019-09-28,174.46,173.96,175.98,168.02,6656976.58
2019-09-27,165.88,174.46,177.1,161.06,10488113.31
2019-09-26,169.92,165.88,170.9,151.86,16281220.4
2019-09-25,166.28,169.92,174.94,162.28,15030269.73
2019-09-24,200.77,166.28,202.8,152.4,33559376.96
2019-09-23,211.07,200.77,211.54,198.2,12607810.03
2019-09-22,214.94,211.07,215.41,206.13,8520983.43
2019-09-21,218.1,214.94,221.62,213.3,8810739.64
2019-09-20,220.79,218.1,221.93,212.2,10803332.33
2019-09-19,210.23,220.79,224.8,202.1,23899143.05
2019-09-18,207.88,210.23,218.53,207.87,15015620.13
2019-09-17,197.72,207.88,215.39,196.1,17830735.19
2019-09-16,189.45,197.72,199.83,188.58,13804559.43
2019-09-15,188.68,189.45,190.99,186.6,4859682.53
2019-09-14,181.25,188.68,189.33,180.21,7205045.76
2019-09-13,180.99,181.25,181.87,177.62,3255327.35
2019-09-12,178.47,180.99,182.7,176.51,3294202.83
2019-09-11,180.06,178.47,182.38,174.33,6374424.26
2019-09-10,180.89,180.06,184.58,176.6,5470314.07
2019-09-09,181.61,180.89,186.59,175.87,8450511.76
2019-09-08,178.25,181.61,184.56,176.52,8009690.97
2019-09-07,169.15,178.25,181.01,168.41,5640884.2
2019-09-06,174.0,169.15,178.4,165.2,7795670.59
2019-09-05,175.02,174.0,175.8,170.22,5487588.87
2019-09-04,179.12,175.02,180.64,173.69,6911244.84
2019-09-03,178.84,179.12,183.17,174.95,7715096.2
2019-09-02,171.38,178.84,181.69,170.62,5579424.06
2019-09-01,171.92,171.38,173.59,167.67,4045071.6
2019-08-31,168.25,171.92,174.9,165.93,3692107.03
2019-08-30,168.82,168.25,170.36,165.52,5267539.78
2019-08-29,172.81,168.82,173.36,163.49,8116041.11
2019-08-28,187.07,172.81,188.13,166.0,11176159.44
2019-08-27,188.35,187.07,189.0,184.56,4720670.33
2019-08-26,186.72,188.35,194.49,185.31,8209969.79
2019-08-25,190.96,186.72,192.76,182.49,4550705.05
2019-08-24,194.36,190.96,194.53,185.51,5590518.85
2019-08-23,190.45,194.36,197.14,188.3,6856269.1
2019-08-22,187.27,190.45,195.0,182.63,8908702.1
2019-08-21,196.44,187.27,197.07,179.94,8308021.67
2019-08-20,202.27,196.44,202.77,194.48,4010422.74
2019-08-19,194.57,202.27,203.79,193.15,7201915.19
2019-08-18,185.63,194.57,198.0,183.37,4443411.2
2019-08-17,185.5,185.63,186.88,182.11,3003500.84
2019-08-16,188.06,185.5,188.21,177.96,8528408.16
2019-08-15,186.2,188.06,189.69,173.76,10246477.19
2019-08-14,208.6,186.2,209.0,182.0,11493417.66
2019-08-13,211.2,208.6,211.94,203.0,7219318.88
2019-08-12,216.28,211.2,216.45,209.7,3844883.73
2019-08-11,206.05,216.28,216.63,205.69,7196917.47
2019-08-10,210.3,206.05,214.78,201.0,7026915.16
2019-08-09,220.85,210.3,221.24,206.36,6937358.33
2019-08-08,225.97,220.85,226.63,214.69,10999949.79
2019-08-07,226.1,225.97,231.17,220.0,7584700.62
2019-08-06,233.0,226.1,239.63,222.0,12002872.18
2019-08-05,222.9,233.0,237.0,222.88,9839934.14
2019-08-04,221.82,222.9,223.71,216.65,3563041.46
2019-08-03,217.8,221.82,224.6,216.49,5766694.05
2019-08-02,217.38,217.8,223.01,215.0,6983084.73
2019-08-01,218.68,217.38,219.22,210.61,5970324.01
2019-07-31,209.8,218.68,219.0,209.61,6979460.72
2019-07-30,210.69,209.8,215.1,204.41,5364252.22
2019-07-29,211.07,210.69,214.8,206.03,8096445.9
2019-07-28,207.11,211.07,213.39,197.18,8876709.19
2019-07-27,219.24,207.11,224.01,201.98,13017139.04
2019-07-26,219.16,219.24,220.66,212.65,9080832.04
2019-07-25,216.51,219.16,225.98,215.6,11209917.51
2019-07-24,212.05,216.51,218.21,200.59,14851616.98
2019-07-23,217.27,212.05,219.0,208.39,10631463.03
2019-07-22,225.47,217.27,228.19,211.56,9851840.21
2019-07-21,228.87,225.47,230.0,217.62,10142177.16
2019-07-20,221.45,228.87,236.31,220.5,11853315.01
2019-07-19,226.3,221.45,226.97,213.12,13202941.22
2019-07-18,211.5,226.3,230.15,206.4,26378931.72
2019-07-17,198.67,211.5,219.8,192.58,27565362.72
2019-07-16,228.13,198.67,234.57,190.41,39229500.59
2019-07-15,237.11,228.13,237.11,212.5,27795455.91
2019-07-14,269.18,237.11,269.99,229.18,25801550.19
2019-07-13,275.48,269.18,275.83,260.4,13024139.12
2019-07-12,268.49,275.48,279.02,266.33,10305832.92
2019-07-11,288.46,268.49,288.46,262.09,25142063.67
2019-07-10,307.95,288.46,314.73,281.63,27734866.45
2019-07-09,313.67,307.95,318.61,302.39,14738194.59
2019-07-08,306.47,313.67,315.0,302.51,15292449.29
2019-07-07,287.65,306.47,310.97,284.12,10230284.21
2019-07-06,287.6,287.65,297.88,285.48,6569147.9
2019-07-05,282.57,287.6,294.99,280.21,12362801.08
2019-07-04,302.1,282.57,303.79,280.0,11087998.94
2019-07-03,291.24,302.1,303.41,288.99,13808154.52
2019-07-02,293.51,291.24,295.99,271.6,27591045.81
2019-07-01,289.5,293.51,301.76,278.85,28666181.39
2019-06-30,317.0,289.5,323.23,286.0,25424162.17
2019-06-29,309.79,317.0,323.96,291.0,31968981.99
2019-06-28,293.68,309.79,312.74,289.88,25712697.11
2019-06-27,334.51,293.68,343.25,274.34,71234428.52
2019-06-26,316.88,334.51,363.29,314.45,75231187.41
2019-06-25,310.44,316.88,317.8,305.48,22566034.2
2019-06-24,305.99,310.44,313.09,295.0,19252280.2
2019-06-23,308.54,305.99,318.2,301.0,22626209.99
2019-06-22,296.08,308.54,314.56,293.52,35626834.58
2019-06-21,271.99,296.08,296.59,271.97,33664058.53
2019-06-20,268.91,271.99,274.2,266.51,10987647.76
2019-06-19,264.65,268.91,270.0,263.6,10006306.88
2019-06-18,273.74,264.65,274.14,260.97,16292653.53
2019-06-17,268.58,273.74,275.74,267.2,15266667.96
2019-06-16,269.44,268.58,278.8,263.11,22483453.77
2019-06-15,263.83,269.44,274.0,261.76,14254276.93
2019-06-14,255.15,263.83,266.18,252.0,21903992.76
2019-06-13,262.5,255.15,264.42,254.27,15905831.08
2019-06-12,245.17,262.5,263.68,243.21,24094940.52
2019-06-11,247.82,245.17,249.0,237.55,15935158.85
2019-06-10,231.25,247.82,248.24,227.39,16468462.72
2019-06-09,244.48,231.25,245.0,226.56,17080057.5
2019-06-08,249.5,244.48,250.76,241.7,11744309.35
2019-06-07,249.29,249.5,255.0,244.51,17787180.61
2019-06-06,245.88,249.29,251.62,235.22,17393601.96
2019-06-05,241.13,245.88,249.33,237.35,20002457.96
2019-06-04,249.83,241.13,251.49,233.44,41512168.48
2019-06-03,269.27,249.83,270.1,246.1,21984877.48
2019-06-02,264.86,269.27,273.84,263.72,12135280.31
2019-06-01,267.56,264.86,275.0,260.01,18254580.28
2019-05-31,254.49,267.56,268.69,243.13,30357166.15
2019-05-30,269.5,254.49,288.9,239.15,55405881.95
2019-05-29,271.27,269.5,274.28,257.39,18664002.31
2019-05-28,271.37,271.27,276.7,264.29,16962161.35
2019-05-27,268.35,271.37,279.5,264.09,26946634.86
2019-05-26,252.05,268.35,271.0,245.85,28760665.36
2019-05-25,249.6,252.05,258.92,248.34,13588497.48
2019-05-24,245.67,249.6,256.29,242.42,18187554.2
2019-05-23,243.2,245.67,248.69,231.23,24466370.55
2019-05-22,255.0,243.2,261.74,240.0,30129076.83
2019-05-21,252.2,255.0,264.45,247.81,32962442.35
2019-05-20,261.28,252.2,261.28,239.0,41007343.0
2019-05-19,234.01,261.28,264.96,232.01,46571811.39
2019-05-18,244.35,234.01,248.7,230.79,27499986.77
2019-05-17,264.7,244.35,270.25,222.78,90711207.85
2019-05-16,249.13,264.7,280.0,241.01,129017010.85
2019-05-15,217.0,249.13,250.0,217.0,82790119.63
2019-05-14,196.0,217.0,221.0,194.98,63978036.08
2019-05-13,187.94,196.0,209.05,185.5,44434085.1
2019-05-12,192.3,187.94,203.98,182.16,46976717.73
2019-05-11,171.87,192.3,206.87,171.87,66097030.91
2019-05-10,170.0,171.87,176.5,167.61,21992233.05
2019-05-09,169.21,170.0,173.35,165.3,13819640.49
2019-05-08,166.23,169.21,171.94,163.5,17196564.88
2019-05-07,171.2,177.51,180.75,171.14,11487884.48
2019-05-06,161.34,171.2,175.95,157.0,21294002.1
2019-05-05,161.95,161.34,163.52,157.12,5749609.3
2019-05-04,164.8,161.95,168.87,158.05,14278144.48
2019-05-03,158.81,164.8,169.0,157.93,16271315.1
2019-05-02,158.36,158.81,160.51,154.6,7647629.16
2019-05-01,160.36,158.36,163.08,156.75,9142912.08
2019-04-30,152.29,160.36,161.0,152.29,11198966.79
2019-04-29,153.2,152.29,157.33,149.0,12696724.64
2019-04-28,155.73,153.2,156.49,152.38,5497299.76
2019-04-27,153.07,155.73,158.27,152.33,6128356.52
2019-04-26,152.1,153.07,156.0,148.18,12657952.53
2019-04-25,165.6,152.1,166.71,146.5,19842599.43
2019-04-24,170.37,165.6,171.01,160.22,16415405.26
2019-04-23,171.56,170.37,176.94,168.84,11595550.22
2019-04-22,169.9,171.56,174.05,168.05,9069790.93
2019-04-21,173.75,169.9,174.29,166.2,8515215.35
2019-04-20,173.52,173.75,178.0,170.43,8105008.98
2019-04-19,174.04,173.52,174.68,169.28,8890099.34
2019-04-18,166.57,174.04,176.38,166.06,14896689.51
2019-04-17,166.37,166.57,168.4,164.17,7110844.22
2019-04-16,160.19,166.37,168.11,159.48,10323612.34
2019-04-15,167.98,160.19,169.52,155.0,15862566.51
2019-04-14,163.7,167.98,169.05,161.05,7201593.28
2019-04-13,164.18,163.7,166.19,162.18,5066527.33
2019-04-12,164.89,164.18,167.83,160.01,12464015.17
2019-04-11,177.54,164.89,177.84,160.53,20396380.86
2019-04-10,175.9,177.54,185.0,170.1,24297776.0
2019-04-09,180.64,175.9,180.81,174.3,10942299.7
2019-04-08,174.71,180.64,187.81,173.68,31848923.29
2019-04-07,165.2,174.71,176.86,163.88,15559646.2
2019-04-06,165.87,165.2,173.18,156.0,16991048.76
2019-04-05,157.62,165.87,168.5,156.21,16155750.52
2019-04-04,161.3,157.62,165.2,153.53,22753322.65
2019-04-03,164.62,161.3,180.0,153.42,61266241.27
2019-04-02,141.03,164.62,167.76,140.77,42323668.82
2019-04-01,141.29,141.03,143.0,138.6,8580089.22
2019-03-19,136.85,137.77,138.66,136.51,522838.71
2019-03-18,138.02,136.85,141.36,135.03,9002899.15
2019-03-17,140.4,138.02,140.4,136.27,7601468.49
2019-03-16,135.89,140.4,143.75,135.83,17213691.3
2019-03-15,131.36,135.89,136.9,131.36,10550554.39
2019-03-14,131.26,131.36,136.25,128.0,11381479.43
2019-03-13,132.91,131.26,132.91,130.18,3970212.12
2019-03-12,131.8,132.91,134.4,127.45,11039750.77
2019-03-11,134.67,131.8,135.59,130.45,9956983.53
2019-03-10,136.41,134.67,136.83,133.3,5814116.17
2019-03-09,132.74,136.41,138.27,131.86,8393885.25
2019-03-08,136.19,132.74,138.79,129.39,12946567.44
2019-03-07,136.92,136.19,139.86,133.63,12255798.5
2019-03-06,136.49,136.92,140.61,132.49,18308578.39
2019-03-05,125.18,136.49,137.64,124.75,21794648.18
2019-03-04,129.81,125.18,130.38,122.55,17324702.48
2019-03-03,132.23,129.81,134.77,127.0,8600577.84
2019-03-02,134.79,132.23,135.42,129.13,9459646.57
2019-03-01,134.52,134.79,137.73,133.63,8042045.28
2019-02-28,134.11,134.52,139.7,131.45,19449552.21
2019-02-27,135.71,134.11,139.95,126.5,18945313.84
2019-02-26,137.54,135.71,138.04,133.11,9975962.19
2019-02-25,131.75,137.54,141.04,131.01,27943936.9
2019-02-24,157.5,131.75,166.62,131.18,51240425.83
2019-02-23,146.57,157.5,159.4,144.67,24484934.38
2019-02-22,144.17,146.57,147.48,142.22,14787189.57
2019-02-21,147.29,144.17,148.98,141.68,13138829.9
2019-02-20,142.85,147.29,148.7,139.51,19638758.88
2019-02-19,144.71,142.85,149.62,142.44,24420289.8
2019-02-18,132.32,144.71,148.59,131.01,45134981.32
2019-02-17,121.54,132.32,134.4,121.5,22704748.98
2019-02-16,120.48,121.54,123.78,120.41,5354572.12
2019-02-15,119.37,120.48,123.14,119.03,8699798.19
2019-02-14,120.58,119.37,123.11,115.0,12955695.15
2019-02-13,121.08,120.58,125.44,119.55,9572981.02
2019-02-12,119.52,121.08,122.73,117.0,13991886.11
2019-02-11,123.98,119.52,124.22,118.09,12938764.17
2019-02-10,117.98,123.98,125.1,114.21,15023539.79
2019-02-09,118.07,117.98,119.95,116.6,7244561.11
2019-02-08,103.32,118.07,122.36,102.37,28062380.08
2019-02-07,103.26,103.32,104.75,102.68,7033025.71
2019-02-06,106.14,103.26,106.71,100.03,15883556.0
2019-02-05,106.03,106.14,106.5,104.82,6791447.05
2019-02-04,106.0,106.03,108.12,105.35,8946178.81
2019-02-03,109.41,106.0,110.33,104.41,11389541.39
2019-02-02,105.84,109.41,110.2,105.03,7882567.91
2019-02-01,105.69,105.84,107.78,102.87,14905809.79
2019-01-31,107.5,105.69,110.74,104.2,12539780.34
2019-01-30,103.83,107.5,109.89,102.91,17839271.56
2019-01-29,105.43,103.83,106.0,102.0,14420025.69
2019-01-28,111.34,105.43,112.2,101.0,21790915.47
2019-01-27,114.94,111.34,115.62,110.21,10873085.0
2019-01-26,115.06,114.94,117.5,114.8,4427363.27
2019-01-25,116.39,115.06,117.01,114.12,10115360.96
2019-01-24,116.59,116.39,117.33,113.68,8293998.78
2019-01-23,117.91,116.59,118.89,115.0,7507886.49
2019-01-22,115.81,117.91,119.71,110.92,12394870.27
2019-01-21,117.34,115.81,118.13,113.51,8824443.71
2019-01-20,123.3,117.34,123.97,112.77,12366494.81
2019-01-19,119.78,123.3,126.49,119.37,9933778.84
2019-01-18,122.45,119.78,122.71,117.74,8517049.44
2019-01-17,122.14,122.45,123.96,117.41,17146217.26
2019-01-16,120.0,122.14,128.88,119.01,17659200.04
2019-01-15,128.31,120.0,130.44,116.72,21995708.86
2019-01-14,115.32,128.31,131.7,115.28,20420741.75
2019-01-13,124.45,115.32,125.34,113.5,13852551.11
2019-01-12,125.92,124.45,127.99,122.61,9224104.81
2019-01-11,126.4,125.92,128.98,120.71,13610880.88
2019-01-10,149.29,126.4,150.93,122.0,29547583.9
2019-01-09,148.88,149.29,153.6,147.98,13226368.23
2019-01-08,150.52,148.88,153.0,146.15,17086561.42
2019-01-07,155.83,150.52,157.5,147.76,18543541.77
2019-01-06,153.93,155.83,160.0,147.16,21321711.81
2019-01-05,153.48,153.93,161.0,152.5,23269076.53
2019-01-04,146.98,153.48,156.14,144.77,23113531.14
2019-01-03,153.51,146.98,154.47,143.51,21941971.6
2019-01-02,139.91,153.51,157.09,138.68,23058355.57
2019-01-01,130.86,139.91,141.35,129.52,13329332.65
2018-12-31,138.72,130.86,139.18,127.78,12382279.96
2018-12-30,133.95,138.72,140.54,128.14,18019298.33
2018-12-29,137.18,133.95,147.0,130.98,30270703.29
2018-12-28,114.41,137.18,138.86,113.03,24292436.65
2018-12-27,130.34,114.41,131.77,112.43,18169256.46
2018-12-26,129.12,130.34,137.46,123.2,24155560.28
2018-12-25,139.4,129.12,140.22,120.99,33159756.94
2018-12-24,129.32,139.4,159.2,129.32,54481839.98
2018-12-23,116.17,129.32,133.0,115.86,30019934.67
2018-12-22,107.68,116.17,116.24,105.34,15864817.42
2018-12-21,114.24,107.68,119.0,105.1,24217216.7
2018-12-20,99.4,114.24,117.77,98.54,31143444.41
2018-12-19,100.99,99.4,107.8,98.26,32343338.86
2018-12-18,93.75,100.99,102.0,91.54,15389849.97
2018-12-17,83.68,93.75,96.75,83.29,18671398.16
2018-12-16,82.82,83.68,88.05,82.65,7219296.05
2018-12-15,82.84,82.82,84.2,80.96,7761953.74
2018-12-14,85.19,82.84,86.2,80.56,12583236.18
2018-12-13,89.14,85.19,90.46,83.0,16133684.85
2018-12-12,86.8,89.14,91.95,85.5,9351518.49
2018-12-11,89.22,87.29,90.85,85.03,10379915.78
2018-12-10,92.8,89.22,94.71,87.32,10710051.74
2018-12-09,89.93,92.8,98.3,87.88,16474008.7
2018-12-08,92.51,89.93,97.99,83.71,19438569.13
2018-12-07,89.09,92.51,103.9,81.0,33839492.79
2018-12-06,100.5,89.09,103.33,88.88,28113279.39
2018-12-05,108.68,100.5,109.2,100.01,12389191.83
2018-12-04,107.11,108.68,112.0,105.0,7964144.54
2018-12-03,114.67,107.11,115.18,105.0,11001201.9
2018-12-02,116.95,114.67,119.7,113.84,6015262.88
2018-12-01,111.64,116.95,119.44,109.84,8507427.35
2018-11-30,116.26,111.56,119.79,109.14,14122616.83
2018-11-29,121.73,116.26,123.0,113.1,14139304.94
2018-11-28,108.63,121.73,125.77,108.63,26027788.81
2018-11-27,106.74,108.63,111.85,99.0,15876738.22
2018-11-26,114.29,106.74,116.94,102.52,21787094.9
2018-11-25,110.55,114.29,119.54,98.04,38010316.71
2018-11-24,121.19,110.55,126.32,107.44,23649457.41
2018-11-23,123.29,121.19,125.73,116.27,20332441.28
2018-11-22,134.6,123.29,136.76,122.24,12975641.96
2018-11-21,127.72,134.6,137.89,121.83,24137287.62
2018-11-20,145.5,127.72,149.8,121.32,53677639.86
2018-11-19,175.78,145.5,175.78,142.62,36692754.83
2018-11-18,172.25,175.78,179.69,171.51,6842078.71
2018-11-17,172.4,172.25,173.87,170.5,5283242.87
2018-11-16,178.38,172.4,180.38,169.03,12589272.89
2018-11-15,177.8,178.38,181.05,165.0,25379975.61
2018-11-14,203.25,177.8,205.4,165.0,42932625.18
2018-11-13,208.64,203.25,208.64,202.61,8388022.33
2018-11-12,209.79,208.64,210.98,206.81,4606311.41
2018-11-11,210.21,209.79,211.44,205.2,6374299.01
2018-11-10,207.9,210.21,213.5,207.7,3994302.32
2018-11-09,210.1,207.9,212.31,206.21,8381479.05
2018-11-08,216.95,210.1,218.39,209.97,8210412.46
2018-11-07,218.43,216.95,223.17,215.52,14870451.56
2018-11-06,208.7,218.43,219.3,206.5,12432560.07
2018-11-05,210.13,208.7,211.59,205.27,6377709.04
2018-11-04,198.41,210.13,218.58,197.87,14055460.25
2018-11-03,199.6,198.41,199.88,197.08,2388843.95
2018-11-02,197.79,199.6,201.53,197.74,5741957.34
2018-11-01,196.88,197.79,198.75,195.59,4187132.69
2018-10-31,195.29,196.88,198.99,191.65,7479234.99
2018-10-30,194.39,195.29,197.44,193.14,4505813.68
2018-10-29,202.42,194.39,202.88,191.0,10244271.95
2018-10-28,201.43,202.42,203.45,201.0,2542875.7
2018-10-27,200.71,201.43,201.91,200.03,2495417.95
2018-10-26,199.6,200.71,205.59,198.32,7013905.93
2018-10-25,200.8,199.6,200.94,198.2,4680102.24
2018-10-24,201.12,200.8,202.98,200.13,4426627.26
2018-10-23,201.15,201.12,202.32,197.75,6105836.59
2018-10-22,202.11,201.15,203.93,199.5,4301387.56
2018-10-21,202.59,202.11,206.36,201.45,4074648.0
2018-10-20,200.12,202.59,204.1,198.56,4984844.48
2018-10-19,199.09,200.12,201.19,197.18,5614790.77
2018-10-18,203.56,199.09,205.26,196.09,9258219.34
2018-10-17,205.69,203.56,206.25,200.72,6979222.14
2018-10-16,204.29,203.62,204.29,203.62,0.0
2018-10-15,191.83,204.29,220.0,190.02,37168243.89
2018-10-14,196.71,191.83,199.37,189.11,6199943.04
2018-10-13,193.79,196.71,199.5,192.68,5924959.06
2018-10-12,188.2,193.79,197.96,186.62,10336599.18
2018-10-11,223.33,188.2,223.33,184.11,38761390.26
2018-10-10,226.3,223.33,226.31,221.0,8859834.04
2018-10-09,227.92,226.3,228.66,224.51,5400554.05
2018-10-08,224.5,227.92,230.69,222.59,11627822.48
2018-10-07,223.75,224.5,225.32,220.0,5780122.43
2018-10-06,226.66,223.75,227.22,222.51,6327405.5
2018-10-05,221.0,226.66,230.0,218.5,9676858.17
2018-10-04,219.02,221.0,225.07,218.3,10235331.96
2018-10-03,224.59,219.02,225.03,214.22,14177936.64
2018-10-02,230.0,224.59,230.92,221.2,7012222.35
2018-10-01,231.96,230.0,235.0,223.52,9517092.03
2018-09-30,230.82,231.96,239.48,224.37,11036170.96
2018-09-29,221.34,230.82,236.08,213.13,16770885.16
2018-09-28,229.07,221.34,233.9,214.53,19818232.32
2018-09-27,213.9,229.07,235.3,209.79,22745165.0
2018-09-26,219.1,213.9,223.05,207.11,17650774.67
2018-09-25,228.05,219.1,228.05,203.11,33897070.19
2018-09-24,244.61,228.05,246.0,224.3,21706797.01
2018-09-23,240.48,244.61,249.0,236.46,9355245.81
2018-09-22,247.4,240.48,254.59,232.64,17870284.98
2018-09-21,223.82,247.4,255.66,220.47,37241471.69
2018-09-20,209.83,223.82,230.13,205.82,18252214.69
2018-09-19,208.22,209.83,214.95,197.0,21363278.68
2018-09-18,195.76,208.22,214.92,193.53,22555904.19
2018-09-17,219.79,195.76,225.0,191.68,30745297.26
2018-09-16,221.76,219.79,223.66,205.52,15052378.03
2018-09-15,208.52,221.76,227.92,207.88,17120648.2
2018-09-14,211.78,208.52,223.86,202.05,37412593.47
2018-09-13,183.02,211.78,216.06,183.0,42456507.88
2018-09-12,185.1,183.02,185.1,166.76,23900734.59
2018-09-11,196.98,185.1,199.34,176.0,18162911.67
2018-09-10,195.52,196.98,202.53,186.44,10407055.21
2018-09-09,196.13,195.52,208.5,185.0,14391706.66
2018-09-08,214.96,196.13,219.69,188.4,25861683.72
2018-09-07,229.01,214.96,234.61,212.74,13675320.24
2018-09-06,227.92,229.01,233.12,208.92,31497264.63
2018-09-05,285.0,227.92,287.42,226.0,25022985.68
2018-09-04,288.64,285.0,291.8,237.0,17804280.4
2018-09-03,294.99,288.64,296.0,284.88,10256261.38
2018-09-02,295.2,294.99,299.3,288.12,9792252.85
2018-09-01,281.6,295.2,302.59,281.59,15026380.86
2018-08-31,283.94,281.6,284.91,276.18,10793932.86
2018-08-30,288.07,283.94,291.0,270.44,13465285.67
2018-08-29,295.91,288.07,297.74,283.85,9273455.91
2018-08-28,288.12,295.91,298.27,282.5,11035966.36
2018-08-27,274.07,288.12,288.57,271.9,8022700.91
2018-08-26,278.01,274.07,278.01,269.21,4783616.2
2018-08-25,281.56,278.01,283.3,276.34,3414915.24
2018-08-24,275.72,281.56,283.4,270.2,7574974.78
2018-08-23,270.02,275.72,281.2,268.22,11330654.26
2018-08-22,280.48,270.02,300.85,258.87,21295230.95
2018-08-21,270.59,280.48,286.25,269.75,11342220.63
