Date,Open,Close,High,Low,Volume
2020-12-05,18655.0,19153.0,19179.3,18511.0,2374.3677933000004
2020-12-04,19440.7,18665.8,19536.1,18561.6,5834.11698084
2020-12-03,19219.3,19451.3,19600.0,18851.9,5045.72826462
2020-12-02,18777.0,19231.4,19350.0,18347.1,6800.55853419
2020-12-01,19706.5,18782.9,19947.5,18111.0,12790.05335884
2020-11-30,18195.6,19708.1,19850.0,16660.0,13486.018027200002
2020-11-29,17731.6,18194.2,18356.1,17525.0,5284.40097885
2020-11-28,17146.0,17732.9,17890.0,16871.1,5037.34622355
2020-11-27,17165.0,17144.2,17460.0,16450.8,5962.04838793
2020-11-26,18725.9,17164.6,18900.0,16210.0,18298.68923292
2020-11-25,19169.6,18723.4,19509.3,18425.1,6923.70078677
2020-11-24,18380.2,19173.8,19448.0,18069.7,9038.2961205
2020-11-23,18433.7,18387.8,18780.0,18005.0,6160.78140739
2020-11-22,18708.7,18450.2,18764.9,17620.0,6457.67189893
2020-11-21,18673.6,18708.7,18977.5,18333.0,4874.53549384
2020-11-20,17827.4,18680.2,18824.0,17780.0,6868.259701700001
2020-11-19,17800.0,17828.2,18200.0,17369.0,6833.90109047
2020-11-18,17680.0,17800.0,18495.0,17200.0,13809.84372874
2020-11-17,16723.8,17684.8,17876.1,16569.5,10140.27825534
2020-11-16,15966.8,16721.1,16892.9,15884.3,6629.53381631
2020-11-15,16086.5,15962.3,16170.5,15801.0,2083.20526402
2020-11-14,16343.3,16080.1,16343.4,15735.0,3713.34899327
2020-11-13,16308.6,16343.4,16489.4,15980.6,6047.9709983
2020-11-12,15708.6,16307.8,16345.0,15425.3,9541.89852023
2020-11-11,15319.0,15708.7,15990.0,15300.0,6372.85620441
2020-11-10,15339.1,15316.7,15474.9,15100.0,3736.89301767
2020-11-09,15480.0,15322.9,15843.3,14824.7,7504.18058973
2020-11-08,14837.4,15480.1,15650.0,14726.6,4503.79086731
2020-11-07,15602.8,14837.3,15769.9,14365.0,7646.39947038
2020-11-06,15610.3,15599.2,15967.0,15177.0,9645.32707811
2020-11-05,14165.7,15610.4,15782.3,14120.1,13893.35310348
2020-11-04,14028.8,14163.3,14266.4,13540.7,7484.67922848
2020-11-03,13568.3,14021.8,14062.8,13305.0,5039.10250174
2020-11-02,13762.6,13565.8,13840.0,13218.3,5151.11685948
2020-11-01,13799.0,13762.5,13900.6,13634.6,2302.11145634
2020-10-31,13567.0,13809.1,14080.0,13425.5,5282.11155202
2020-10-30,13462.1,13567.0,13684.9,13131.0,6467.91601097
2020-10-29,13288.0,13463.1,13644.0,12975.0,5549.85025094
2020-10-28,13649.1,13289.5,13851.6,12900.0,8264.04057366
2020-10-27,13080.0,13649.6,13794.8,13064.0,7598.84407927
2020-10-26,13039.8,13080.0,13243.6,12801.0,4628.57769014
2020-10-25,13130.9,13039.2,13351.0,12833.0,3508.36779755
2020-10-24,12939.0,13130.9,13172.3,12890.7,1813.58698169
2020-10-23,12985.4,12939.0,13032.8,12735.0,3897.16955007
2020-10-22,13124.6,12984.1,13199.0,12943.6,973.1290836000001
2020-10-21,11926.7,12813.0,13241.4,11905.7,11497.59347437
2020-10-20,11757.0,11925.4,12070.0,11678.8,5301.91244632
2020-10-19,11508.8,11757.0,11838.3,11416.6,4364.70701426
2020-10-18,11364.0,11508.9,11515.1,11355.7,1062.87912435
2020-10-17,11327.0,11363.9,11411.8,11254.6,1155.95428631
2020-10-16,11501.0,11326.9,11549.0,11207.0,3689.18449699
2020-10-15,11433.2,11501.0,11628.0,11255.3,3310.60603618
2020-10-14,11428.9,11433.1,11555.0,11300.0,2817.85908619
2020-10-13,11534.6,11428.6,11560.0,11315.0,3464.47542678
2020-10-12,11376.6,11535.8,11725.9,11202.9,4883.07187989
2020-10-11,11299.4,11376.6,11443.9,11262.0,2180.88632597
2020-10-10,11060.1,11301.5,11499.0,11060.1,3960.95890077
2020-10-09,10931.9,11060.2,11110.6,10842.0,3237.00773051
2020-10-08,10670.0,10934.1,10969.6,10540.0,4228.06693828
2020-10-07,10605.0,10669.9,10676.6,10552.6,2177.50587476
2020-10-06,10799.0,10605.4,10803.6,10527.0,3347.5426593
2020-10-05,10676.4,10799.0,10799.0,10632.0,2274.02057894
2020-10-04,10553.0,10676.4,10690.0,10531.2,1234.25174381
2020-10-03,10574.8,10553.0,10603.7,10504.1,1221.43053437
2020-10-02,10611.0,10574.8,10655.5,10384.3,3866.32730974
2020-10-01,10774.9,10616.1,10930.0,10451.0,5064.96171829
2020-09-30,10841.4,10774.9,10842.4,10670.0,2473.82922088
2020-09-29,10695.1,10695.1,10695.1,10695.1,0.0
2020-09-28,10695.1,10695.1,10695.1,10695.1,0.0
2020-09-27,10695.1,10695.1,10695.1,10695.1,0.0
2020-09-26,10695.1,10695.1,10695.1,10695.1,0.0
2020-09-25,10738.9,10695.1,10761.6,10565.0,3847.35826784
2020-09-24,10230.7,10740.2,10788.3,10192.4,4593.25293705
2020-09-23,10531.2,10230.7,10534.0,10134.6,4306.72297782
2020-09-22,10417.9,10532.5,10570.0,10362.8,3177.44162823
2020-09-21,10918.6,10415.0,10985.0,10300.0,6425.34807722
2020-09-20,11078.0,10918.5,11078.0,10766.2,2298.82352174
2020-09-19,10934.8,11080.7,11178.2,10898.9,1827.56916142
2020-09-18,10944.8,10934.7,11039.1,10818.0,2354.54057504
2020-09-17,10951.3,10944.8,11043.2,10750.3,3387.9454468000004
2020-09-16,10785.2,10951.1,11097.9,10670.2,4155.03620984
2020-09-15,10675.0,10785.2,10935.0,10620.0,4280.92435538
2020-09-14,10328.2,10674.9,10745.0,10251.2,4151.73228339
2020-09-13,10447.5,10328.2,10573.0,10217.2,2427.79196668
2020-09-12,10398.1,10447.5,10475.0,10280.0,2068.36599332
2020-09-11,10350.0,10398.2,10411.3,10210.0,2682.48875246
2020-09-10,10229.5,10350.1,10488.0,10227.5,3714.09087142
2020-09-09,10123.3,10229.7,10350.0,9983.2,3169.4485065999997
2020-09-08,10377.5,10123.3,10440.0,9850.0,5532.39183434
2020-09-07,10256.2,10377.4,10415.3,9877.6,4070.35031772
2020-09-06,10164.0,10253.1,10345.0,10010.0,2497.15786405
2020-09-05,10463.5,10162.2,10565.0,9856.3,6725.52374424
2020-09-04,10180.0,10463.6,10634.8,9914.6,7291.88858934
2020-09-03,11399.2,10180.1,11478.0,10025.0,10567.1521481
2020-09-02,11926.3,11396.9,11955.3,11187.0,6177.247378
2020-09-01,11657.2,11926.8,12068.6,11532.8,4033.23011004
2020-08-31,11713.0,11656.9,11785.0,11580.0,2463.34774191
2020-08-30,11480.9,11713.1,11715.0,11469.0,1357.35993004
2020-08-29,11531.0,11480.9,11580.0,11408.1,1489.53499146
2020-08-28,11327.9,11532.6,11549.7,11283.8,2688.00400619
2020-08-27,11469.6,11327.9,11598.8,11128.4,4707.31018559
2020-08-26,11330.1,11469.5,11539.0,11251.7,2742.52781267
2020-08-25,11760.5,11330.0,11768.8,11120.0,5257.9630376000005
2020-08-24,11653.2,11764.8,11821.9,11600.0,2158.19547377
2020-08-23,11672.7,11652.6,11715.0,11525.2,1207.43793131
2020-08-22,11522.7,11672.7,11687.0,11350.0,2777.53556332
2020-08-21,11864.5,11522.7,11884.8,11500.0,3996.10639778
2020-08-20,11757.2,11864.6,11899.7,11675.0,3273.1438885000002
2020-08-19,11955.2,11757.4,12020.0,11569.4,5945.74455341
2020-08-18,12301.7,11957.0,12393.7,11807.7,6055.4245285
2020-08-17,11919.9,12301.7,12480.6,11775.0,6920.63243919
2020-08-16,11855.6,11916.8,11939.5,11701.0,1955.26237298
2020-08-15,11775.0,11858.3,11988.0,11675.0,3176.27440204
2020-08-14,11794.8,11772.6,11867.1,11658.5,3549.5733846999997
2020-08-13,11576.7,11794.6,11799.0,11269.0,4296.45387091
2020-08-12,11391.6,11576.6,11620.0,11163.0,4049.32104614
2020-08-11,11898.7,11391.7,11939.0,11133.0,7265.36658733
2020-08-10,11689.7,11898.7,12082.9,11535.5,6928.45634041
2020-08-09,11768.0,11687.5,11804.9,11532.5,1618.55270851
2020-08-08,11603.5,11768.0,11813.8,11540.0,2217.98830939
2020-08-07,11771.5,11603.5,11918.7,11350.0,5264.97323381
2020-08-06,11746.0,11771.5,11912.2,11579.3,4417.04203441
2020-08-05,11200.0,11746.0,11791.4,11099.2,5230.82070658
2020-08-04,11237.1,11197.5,11419.0,11028.5,3413.51179664
2020-08-03,11072.1,11237.3,11484.2,10827.9,4734.35785204
2020-08-02,11811.0,11067.1,12126.6,10590.0,9103.23275731
2020-08-01,11356.1,11809.9,11883.4,11239.4,6935.58801917
2020-07-31,11114.8,11356.2,11460.0,10980.0,5391.8328751
2020-07-30,11111.1,11114.8,11187.2,10828.8,5060.25168109
2020-07-29,10934.0,11108.2,11348.0,10852.2,6258.41077832
2020-07-28,11051.0,10934.0,11263.1,10588.0,8489.68581504
2020-07-27,9939.6,11046.1,11420.0,9937.1,16317.13418061
2020-07-26,9712.1,9939.6,10197.0,9666.7,5224.80083782
2020-07-25,9553.6,9710.2,9748.1,9540.9,2412.07406077
2020-07-24,9612.0,9553.6,9649.0,9480.0,3345.55355981
2020-07-23,9529.8,9612.0,9676.0,9460.0,4565.29741884
2020-07-22,9393.9,9529.9,9569.0,9281.8,3139.86902079
2020-07-21,9163.0,9393.8,9436.0,9157.3,4022.04830186
2020-07-20,9216.1,9163.0,9224.6,9131.5,2034.71911035
2020-07-19,9173.7,9213.7,9238.2,9111.1,1355.34662685
2020-07-18,9152.2,9174.1,9208.9,9123.0,1053.26547125
2020-07-17,9131.0,9152.2,9182.1,9078.5,2171.67983091
2020-07-16,9194.9,9130.9,9208.8,9021.7,3908.40889536
2020-07-15,9253.9,9195.0,9272.7,9155.1,3307.12674699
2020-07-14,9237.2,9252.2,9275.0,9095.0,3085.47358479
2020-07-13,9300.0,9236.2,9367.7,9195.7,2850.69438337
2020-07-12,9234.5,9300.0,9340.0,9161.5,1679.96695486
2020-07-11,9286.1,9234.6,9296.7,9186.4,1145.08067707
2020-07-10,9236.0,9286.0,9314.9,9125.0,2668.97298418
2020-07-09,9440.0,9240.2,9440.1,9155.2,3776.71826166
2020-07-08,9258.4,9440.1,9480.0,9237.6,4307.70416024
2020-07-07,9347.1,9256.8,9378.0,9204.1,3589.57391325
2020-07-06,9083.8,9348.2,9372.0,9065.2,4710.44847333
2020-07-05,9138.5,9083.8,9143.5,8915.1,1933.66216977
2020-07-04,9058.1,9138.5,9194.8,9044.9,1524.40316113
2020-07-03,9086.0,9058.0,9123.1,9041.4,1652.16338851
2020-07-02,9233.9,9086.0,9269.2,8935.6,4547.45864937
2020-07-01,9135.0,9234.5,9300.3,9094.2,3526.7614126000003
2020-06-30,9183.5,9133.9,9199.0,9061.3,24568044.42
2020-06-29,9113.7,9183.5,9230.0,9013.0,38044216.83
2020-06-28,9002.0,9113.7,9189.3,8937.5,23264322.25
2020-06-27,9150.3,9002.0,9183.3,8812.8,38322054.84
2020-06-26,9233.5,9150.3,9285.0,9028.6,48566374.72
2020-06-25,9282.0,9233.5,9337.5,8992.4,57446412.92
2020-06-24,9622.3,9282.0,9661.7,9200.0,55703453.17
2020-06-23,9694.0,9622.3,9721.3,9575.8,34974789.86
2020-06-22,9284.7,9694.0,9780.0,9275.0,50031389.5
2020-06-21,9355.6,9284.7,9416.9,9280.0,18823006.3
2020-06-20,9302.1,9355.6,9394.9,9165.0,19776450.49
2020-06-19,9381.5,9302.1,9439.7,9219.9,42017092.17
2020-06-18,9453.1,9381.5,9480.0,9268.2,34290434.7
2020-06-17,9528.5,9453.1,9556.8,9233.4,50760510.05
2020-06-16,9425.3,9528.5,9593.0,9385.0,52822950.26
2020-06-15,9330.4,9425.3,9499.9,8905.0,90543610.61
2020-06-14,9471.0,9330.4,9475.0,9230.6,25093183.95
2020-06-13,9460.0,9471.0,9492.8,9353.8,18001859.79
2020-06-12,9265.8,9460.0,9545.0,9234.0,44791313.62
2020-06-11,9892.4,9265.8,9990.0,9090.5,116373567.43
2020-06-10,9778.0,9892.4,10000.0,9680.0,57413275.64
2020-06-09,9780.9,9778.0,9900.4,9560.3,57499939.35
2020-06-08,9757.7,9780.9,9800.0,9626.8,34733721.35
2020-06-07,9672.0,9757.7,9812.4,9386.6,46747107.24
2020-06-06,9617.7,9672.0,9731.2,9527.4,25836280.24
2020-06-05,9791.4,9617.7,9855.0,9537.9,49774407.62
2020-06-04,9664.1,9791.4,9884.7,9465.0,66202972.02
2020-06-03,9525.4,9664.1,9690.0,9310.9,41840731.67
2020-06-02,10206.2,9525.4,10235.0,9300.0,146492655.66
2020-06-01,9447.4,10206.2,10370.0,9414.6,97206344.63
2020-05-31,9698.6,9447.4,9700.0,9380.0,34756284.41
2020-05-30,9425.0,9698.6,9745.0,9330.0,48402254.08
2020-05-29,9577.9,9425.0,9608.6,9312.0,56714447.49
2020-05-28,9213.9,9577.9,9625.0,9109.4,76053874.43
2020-05-27,8841.7,9213.9,9226.0,8810.6,62005618.29
2020-05-26,8898.1,8841.7,9012.0,8686.6,46313109.77
2020-05-25,8715.1,8898.1,8975.0,8644.0,53060497.3
2020-05-24,9178.6,8715.1,9300.0,8645.0,61186871.01
2020-05-23,9169.0,9178.6,9316.0,9072.5,29675920.81
2020-05-22,9057.3,9169.0,9261.2,8925.0,54240700.96
2020-05-21,9510.1,9057.3,9564.0,8800.0,117457190.78
2020-05-20,9779.3,9510.1,9841.4,9310.0,85628718.24
2020-05-19,9725.3,9779.3,9900.0,9465.0,81680435.26
2020-05-18,9673.0,9725.3,9948.3,9400.0,78055741.68
2020-05-17,9386.0,9673.0,9888.0,9317.1,67792765.1
2020-05-16,9312.1,9386.0,9590.0,9221.1,46107265.01
2020-05-15,9788.5,9312.1,9847.1,9128.0,105030331.82
2020-05-14,9317.1,9788.5,9947.0,9256.9,124894703.12
2020-05-13,8823.7,9317.1,9411.0,8808.1,86358664.72
2020-05-12,8570.8,8823.7,8975.0,8531.8,64570554.6
2020-05-11,8716.5,8570.8,9175.0,8190.0,159149611.5
2020-05-10,9539.7,8716.5,9570.1,7995.6,184778937.24
2020-05-09,9809.5,9539.7,9911.7,9518.0,77574208.63
2020-05-08,10001.0,9809.5,10048.2,9727.5,97114565.28
2020-05-07,9166.1,10001.0,10080.2,9037.0,175089651.39
2020-05-06,9027.4,9166.1,9430.0,8921.0,104698699.93
2020-05-05,8886.3,9027.4,9119.9,8780.0,66323279.36
2020-05-04,8905.5,8886.3,8972.5,8534.0,72331736.4
2020-05-03,8983.1,8905.5,9204.8,8714.0,75209593.87
2020-05-02,8824.6,8983.1,9016.2,8756.4,51220195.04
2020-05-01,8629.6,8824.6,9065.0,8628.3,74919818.56
2020-04-30,8779.9,8629.6,9487.9,8410.0,214333182.47
2020-04-29,7755.8,8779.9,8978.0,7727.6,172038389.45
2020-04-28,7792.4,7755.8,7794.9,7671.1,32778673.18
2020-04-27,7703.9,7792.4,7795.0,7629.7,49069652.03
2020-04-26,7550.1,7703.9,7710.0,7480.0,34401616.98
2020-04-25,7507.8,7550.1,7731.8,7442.2,42365581.22
2020-04-24,7485.0,7507.8,7610.0,7370.0,55751934.36
2020-04-23,7136.9,7485.0,7790.0,7035.2,84626290.84
2020-04-22,6852.1,7136.9,7165.0,6819.8,41712721.8
2020-04-21,6839.2,6852.1,6952.6,6773.1,31841115.91
2020-04-20,7127.6,6839.2,7224.0,6760.2,51664904.88
2020-04-19,7259.0,7127.6,7276.1,7066.2,24830446.96
2020-04-18,7034.1,7259.0,7300.0,7025.4,34376820.01
2020-04-17,7114.9,7034.1,7157.8,6989.7,40532437.33
2020-04-16,6619.8,7114.9,7212.2,6478.6,99621931.28
2020-04-15,6874.5,6619.8,6938.8,6601.0,43047678.02
2020-04-14,6861.6,6874.5,6985.0,6772.7,40616481.25
2020-04-13,6903.7,6861.6,6903.9,6560.0,69067389.31
2020-04-12,6889.6,6903.7,7216.5,6795.0,52061574.32
2020-04-11,6873.8,6889.6,6960.0,6771.4,29532187.37
2020-04-10,7294.1,6873.8,7304.5,6750.0,76372839.2
2020-04-09,7368.0,7294.1,7378.1,7091.9,52268371.81
2020-04-08,7206.2,7368.0,7425.7,7157.0,54879049.49
2020-04-07,7343.5,7206.2,7474.9,7080.0,80067527.79
2020-04-06,6779.4,7343.5,7370.0,6774.2,85862187.14
2020-04-05,6873.2,6779.4,6910.1,6681.8,26084597.67
2020-04-04,6738.6,6873.2,7002.0,6654.5,41957003.57
2020-04-03,6803.8,6738.6,7053.3,6610.0,75979305.52
2020-04-02,6662.9,6803.8,7269.0,6576.4,125404367.29
2020-04-01,6422.1,6662.9,6710.0,6157.4,72020469.52
2020-03-31,6403.2,6422.1,6525.0,6336.0,39797649.33
2020-03-30,5875.0,6403.2,6640.0,5851.0,69523634.81
2020-03-29,6251.8,5875.0,6281.1,5866.3,39029658.45
2020-03-28,6376.4,6251.8,6376.4,6039.0,56274985.76
2020-03-27,6767.0,6376.4,6869.0,6280.0,66482198.52
2020-03-26,6689.9,6767.0,6796.2,6524.8,46729328.05
2020-03-25,6769.0,6689.9,6985.0,6462.5,81109184.45
2020-03-24,6505.1,6769.0,6875.0,6404.0,100981005.3
2020-03-23,5825.5,6505.1,6615.0,5688.1,102319617.76
2020-03-22,6196.3,5825.5,6419.9,5748.7,71581677.86
2020-03-21,6206.8,6196.3,6469.9,5850.0,68563967.22
2020-03-20,6184.5,6206.8,7020.0,5680.0,144752513.22
2020-03-19,5415.2,6184.5,6433.6,5270.1,127582226.72
2020-03-18,5331.7,5415.2,5450.0,5015.9,91772291.08
2020-03-17,5042.3,5331.7,5565.1,4942.0,93106496.78
2020-03-16,5340.1,5042.3,5345.8,4331.7,123493983.46
2020-03-15,5162.2,5340.1,6002.2,5092.6,80982671.12
2020-03-14,5630.2,5162.2,5664.9,5057.0,61308359.34
2020-03-13,4850.0,5630.2,5999.0,3913.1,232095346.56
2020-03-12,7943.3,4850.0,7967.3,4672.3,244755578.88
2020-03-11,7886.9,7943.3,7986.1,7589.0,52213232.91
2020-03-10,7927.8,7886.9,8153.5,7735.0,58129736.64
2020-03-09,8035.6,7927.8,8185.0,7634.3,78403525.05
2020-03-08,8899.5,8035.6,8899.5,8003.1,60509780.93
2020-03-07,9154.9,8899.5,9213.0,8856.0,26988522.29
2020-03-06,9066.0,9154.9,9175.0,9001.9,33339428.37
2020-03-05,8758.7,9066.0,9170.0,8758.4,42968627.82
2020-03-04,8752.8,8758.7,8844.0,8670.4,27493111.34
2020-03-03,8924.7,8752.8,8924.7,8662.5,34156668.41
2020-03-02,8530.0,8924.7,8965.0,8486.9,41794151.28
2020-03-01,8529.1,8530.0,8750.0,8405.0,26814109.71
2020-02-29,8715.5,8529.1,8795.0,8526.6,19428646.7
2020-02-28,8810.3,8715.5,8895.0,8439.3,47178992.57
2020-02-27,8783.5,8810.3,8968.0,8516.3,42756452.98
2020-02-26,9309.5,8783.5,9365.6,8645.0,75552837.46
2020-02-25,9664.6,9309.5,9677.4,9244.0,41280421.33
2020-02-24,9966.1,9664.6,10022.8,9485.0,41147052.46
2020-02-23,9671.5,9966.1,10022.0,9666.0,24371324.69
2020-02-22,9698.2,9671.5,9717.6,9575.0,9962133.15
2020-02-21,9610.7,9698.2,9771.4,9562.8,26930034.96
2020-02-20,9602.2,9610.7,9704.9,9350.0,39852008.96
2020-02-19,10180.0,9602.2,10300.0,9346.0,67217442.52
2020-02-18,9702.1,10180.0,10281.0,9615.0,49292764.31
2020-02-17,9923.9,9702.1,9961.5,9476.4,46014809.35
2020-02-16,9904.6,9923.9,10046.8,9632.0,31975035.27
2020-02-15,10370.8,9904.6,10400.0,9766.9,36450944.67
2020-02-14,10241.6,10370.8,10390.0,10097.4,36601979.05
2020-02-13,10354.6,10241.6,10516.6,10060.3,75158862.99
2020-02-12,10273.2,10354.6,10486.9,10218.0,70119399.09
