Date,SMA5-20,SMA8-15,SMA20-50,EMA5-20,EMA8-15,EMA20-50,MACD12-26,AO14,ADX14,WD14,PPO12_26,RSI14,MFI14,TSI,SO14,CMO14,ATRP14,PVO14,FI13,FI50,ADL,OBV,Open,High,Low,Close,Volume
2015-10-01,-19.45871565145807,-10.6964513387165,,-12.801050998498384,-7.080887920344355,,-12.450575244917152,-50.0,69.13048643414018,-7.697414917814335,-12.450575244917154,39.11962974704242,54.98924282444258,,0.16060961313012914,-19.895235217084704,58.108465403244395,-4.666233120956871,-25.81866809699399,,3034.137283929664,2480.1974000000014,0.7137,0.7137,0.6545,0.6548,379.93
2015-10-02,-17.93322852580368,-11.266627432992598,,-11.35255786184254,-6.654412434663292,,-12.02758198032829,-50.0,68.55764829351176,-7.15783660912094,-12.027581980328288,39.701061183816776,52.99303960319432,,0.1896248534583821,-23.34956990361696,56.66972419916024,-2.636902341952757,-21.69814803818363,,3238.3412125010937,2746.1374000000014,0.6548,0.6659999999999999,0.6548,0.6647,265.94
2015-10-03,-14.87718330344939,-9.964746968898258,,-9.06990478715833,-5.3841907291904665,,-11.529127160119769,-50.00000000000001,67.64348763724567,-6.366190546291223,-11.52912716011977,40.62023043917471,58.86088659113727,,0.23329425556858144,-21.240659228170745,54.93353915778157,-2.2433236065910673,-18.52344007387484,,3268.5012125010935,2776.2974000000013,0.6647,0.6796,0.6647,0.6796,30.16
2015-10-04,-14.840661065933585,-10.40568842048371,,-10.371851031716986,-5.780639039425071,,-11.478481246243994,-50.0,67.22954471164687,-7.080995391457744,-11.478481246243993,37.707937658345834,58.633420850839734,,0.02784290738569772,-33.407191056501155,60.76439225186069,1.4778191989124532,-22.084394427245005,,2734.7012125010933,2242.497400000001,0.6747,0.6747,0.6095,0.6095,533.8
2015-10-05,-15.706713665161915,-9.704704219105167,,-11.050885206249975,-5.54024957928618,,-11.665233509142782,-35.714285714285715,66.87304324410476,-6.664920063370085,-11.665233509142782,37.63746371265793,55.305944794422174,,0.025161290322580736,-23.053648318398693,60.035403646970266,1.533082391505594,-18.921702988997563,,2727.2212125010933,2235.017400000001,0.6095,0.6095,0.6078,0.6078,7.48
2015-10-06,-14.200444661062768,-6.307858831572043,,-8.856752408639293,-3.679401821788792,,-10.716097749895942,-35.71428571428571,65.35034882961862,-5.341681650007715,-10.716097749895942,40.67856652184188,55.541068223818,,0.16483870967741943,-32.42329367564184,55.29397721707888,2.047949881537055,-16.1092123862867,,2742.7412125010933,2250.537400000001,0.6091,0.6511,0.6091,0.6511,15.52
2015-10-07,-14.355866609534282,-5.921345703162802,,-9.34341114327621,-3.776602723420791,,-10.461884107461678,-92.85714285714286,64.07084837965924,-5.332624850867008,-10.461884107461678,38.30459299320362,55.42994515322871,,0.0,-27.04164413196323,57.67472391387803,-2.6932533559326,-23.624250171559524,,1508.7312125010933,1016.5274000000011,0.61,0.611,0.6,0.6,1234.01
2015-10-08,-14.628482972136213,-4.953443534405415,,-8.563071764369313,-3.1749743036654428,,-9.78137194288231,-78.57142857142858,62.12113074034309,-4.4812559088386354,-9.781371942882307,39.78575730462409,60.31509080835898,,0.11743981209630075,-9.705561613958565,53.378089983507124,18.45467266567197,-3.0278546152421026,,1508.7312125010933,4621.637400000001,0.6,0.64,0.6,0.62,3605.11
2015-10-09,-12.375137173246255,-3.7389579998784197,,-6.461947652520266,-2.2763681880802396,,-8.987042155872247,-78.57142857142857,60.68324656790711,-5.034216785227121,-8.987042155872247,40.94612880507115,46.444850640743105,-24.59274395466031,0.2066940692894892,-23.739237392373926,49.95837012680498,47.730662714350316,0.33869491580112593,,2680.061212501093,5792.967400000001,0.6303,0.6352,0.5701,0.6352,1171.33
2015-10-10,-10.009524696176495,-3.840477184125049,,-4.765338977830095,-1.9031688331827572,,-7.756967586151163,-50.0,59.38442302308403,-4.917275070810396,-7.756967586151163,40.94612880507115,41.508245699740144,-23.799964237203657,0.30958663148636767,-13.130504403522819,47.27821364771324,19.16691634493508,0.2946412481909196,,2680.061212501093,5792.967400000001,0.6352,0.6352,0.6352,0.6352,0.0
2015-10-11,-9.271902391754368,-3.696792806604993,,-5.121837850382037,-2.0471008547545533,,-7.415458407807142,-78.57142857142857,58.58028166903293,-5.7408032403738725,-7.415458407807142,38.893119892420565,41.519379902233446,-23.456133590972225,0.0,-0.16103059581318682,47.54806998045697,2.2654612544525636,6.805116026411178,,2680.061212501093,5784.337400000001,0.5993,0.5993,0.5993,0.5993,8.63
2015-10-12,-7.192527090042323,-2.584137751108777,,-3.5480685891905477,-1.3006318093003209,,-6.686876110055762,-78.57142857142858,56.7624574403614,-4.484124733326047,-6.686876110055762,41.590190918067655,41.56716862094188,-22.296667760969413,0.26835664335664305,-13.44450234497134,43.01966121069013,-0.8363937090772137,1.3670051689833538,,2667.521212501093,5796.877400000001,0.639,0.639,0.63,0.63,12.54
2015-10-13,-5.571793934965286,-2.720753949208085,,-3.4706397522540904,-1.5041668301162059,,-6.280828055565453,-78.57142857142857,55.44050544523677,-5.174011184942607,-6.280828055565453,39.84436118996131,53.98411588864298,-21.918265175125768,0.02097902097902062,-29.47368421052633,42.93834602472526,-2.5658434216780512,-0.9961873987563982,,2243.9089397738203,5371.507400000001,0.63,0.65,0.6016,0.6017,425.37
2015-10-14,-7.577740387611377,-3.855050730648968,,-8.027188154372459,-3.511493752397757,,-7.436200185755996,-78.57142857142857,55.183032526297204,-7.911666508175473,-7.436200185755995,34.27607822843841,36.69589636523023,-23.998174925437784,0.0,-36.61305581835386,50.410269476062574,4.596498672073989,-17.742069714304353,,1208.5289397738202,4336.127400000001,0.6017,0.6017,0.5,0.5,1035.38
2015-10-15,-9.054446218335386,-3.0682027051865863,,-8.05487276247651,-3.274025729328893,,-7.3310610441576545,-78.57142857142858,55.07758663599026,-8.001741943535272,-7.331061044157654,39.635874955059634,41.30414149097378,-23.506657119190884,0.3340757238307353,-22.13998731232817,43.98176485218414,4.281444236082307,-15.183068482546938,,1216.9089397738203,4344.507400000001,0.5,0.56,0.4832,0.56,8.38
2015-10-16,-9.648757016840433,-3.6418067572457886,,-8.946386863258404,-3.942445362435897,,-7.40534742334873,-78.57142857142857,54.9232725196807,-7.502992120501284,-7.405347423348731,37.70427612487069,43.43913806367616,-24.29947576262897,0.13919821826280637,-31.359026369168348,45.91300125515616,-1.5996014665857106,-13.807001766946124,,1081.4289397738203,4209.027400000002,0.5622,0.5622,0.525,0.525,135.48
2015-10-17,-11.823758155578334,-4.464265823066823,,-9.643015257097977,-4.391723901823126,,-7.251061463199186,-57.14285714285714,54.82460422757529,-7.31544796831961,-7.251061463199185,37.591539447722596,40.80313550400031,-24.35599520843338,0.15221707478491078,-20.357731230877857,44.74360046389787,1.5964664030514146,-11.154103266510921,,758.3929397738202,3747.5474000000017,0.525,0.54,0.52,0.523,461.48
2015-10-18,-14.308201882399256,-5.342618257827056,,-10.621755793430399,-4.907003900584031,,-7.673040384338437,-57.142857142857146,54.864057854532774,-7.453871300176907,-7.673040384338437,36.53281023457123,39.05190383466803,-25.433530790311526,0.033090668431502344,-23.30009066183137,45.063087351305406,4.693830905176174,-11.06299332401774,,252.81293977382023,3241.967400000002,0.52,0.52,0.505,0.505,505.58
2015-10-19,-13.013082992110277,-6.292058251757115,,-10.100206609673302,-5.23820167518837,,-7.588354874190693,-92.85714285714286,55.09320065916094,-7.849316135339985,-7.588354874190693,36.22758784639358,39.65522037896852,-26.478120206953527,0.0,-37.50310250682551,44.3330717165537,-8.07526919096588,-9.761962585585337,,433.24957732840545,2921.657400000002,0.505,0.505,0.4821,0.5,320.31
2015-10-20,-15.0733697272162,-8.626326901647982,,-12.891920302044426,-6.876591395646683,,-8.678379995549511,-71.42857142857143,55.62628831246268,-8.747074957238524,-8.67837999554951,32.6972925974261,38.40946676279589,-28.157292696596645,0.0,-38.85381253035454,49.91681870967394,-45.1853885263941,-12.78972251036972,,-154.8104226715945,2333.597400000002,0.4805,0.4805,0.44,0.44,588.06
2015-10-21,-16.990379852438927,-10.187897858796319,-28.657075827315296,-15.115085225737305,-8.066563126389287,-21.03027607077191,-10.09638150901885,-78.57142857142857,56.2565755422794,-8.78690662883554,-10.09638150901885,31.59216007455025,36.62632117322729,-30.921093490209504,0.0,-48.56726566294318,52.2132077247154,-50.652405559607494,-13.607000178239732,,-469.6104226715945,2018.797400000002,0.44,0.4719,0.42,0.42,314.8
2015-10-22,-13.582618719108591,-7.823903461232741,-28.054995702675413,-5.880425277417064,-3.7735570963955305,-19.43321339739694,-7.577221614890753,-78.57142857142858,53.55057689312979,-3.5797339801370516,-7.577221614890754,49.10012818027122,28.810902843267243,-24.065100307423656,0.8782527881040892,-4.474043715846995,35.95801637584842,-36.92105160289325,34.6485498947559,-0.7291251731187263,1027.1195773284055,3515.5274000000018,0.4413,0.609,0.411,0.609,1496.73
2015-10-23,-10.594793899459273,-7.096765394081219,-27.564910254018326,-2.1089648849275195,-2.0244774963144536,-18.36936619520181,-6.229458959994358,-78.57142857142857,51.061481963743496,-3.3228427015846886,-6.229458959994358,46.133213576312556,63.72298122356929,-19.709543128105974,0.6733271375464682,-11.164046371287919,38.71448184910697,-22.331609736414077,15.665228358577377,-6.475211260702491,1394.8922011816153,1588.2574000000018,0.609,0.609,0.5,0.5649,1927.27
2015-10-24,-8.182889757429104,-5.483401067423967,-26.642646125680066,-0.1999000426940844,-0.6475846577497737,-17.26315904027447,-5.549428876205719,-64.28571428571428,48.77026828056408,-3.0899857818093386,-5.54942887620572,45.54184020955222,39.20742830202987,-16.925003056645604,0.6480952380952383,-7.168934616661138,39.20931749768641,-8.09229254252282,13.207782855302566,-6.2834804116542955,1550.7422011816152,1432.4074000000019,0.5241,0.5561,0.51,0.5561,155.85
2015-10-25,-1.907839405072813,-3.07671081677704,-25.102511192683917,4.758101648147344,1.7141278840997978,-15.355067726329422,-3.5870135651231823,-64.28571428571429,45.50831619382068,0.9381622652049817,-3.5870135651231823,50.50348370548243,40.50680948639997,-12.54411597521533,0.9523809523809523,-1.5728216420257957,35.070903877546094,5.779990480167324,17.92818003362871,-13.136139808431428,1417.73371633313,2059.447400000002,0.6,0.67,0.5875,0.62,627.04
2015-10-26,7.696645052156741,0.23363637464139286,-23.451274912865667,11.973723101887368,4.909048319819858,-12.737417798070355,-0.10282105405394068,35.71428571428571,42.98455618371863,2.025273666897718,-0.10282105405394068,56.27716943160035,45.8274895095777,-5.589641324166698,1.0,15.039653929343899,31.524757000595766,0.673150905817796,30.28636703244891,-8.578662931174708,2449.5337163331296,3091.247400000002,0.62,0.706,0.62,0.706,1031.8
2015-10-27,13.191254188110925,5.177467585424399,-20.94038100231573,19.412318905943565,9.063736241905508,-8.960944630146296,4.115574519499574,42.85714285714286,42.52808376020709,7.750425602452914,4.1155745194995745,62.98215120915323,53.44024020361736,4.190446249552324,1.0,46.10226320201172,28.4975805220539,12.500347708814749,58.14664944544402,-0.010835510697057854,2871.2017844011966,4548.847400000002,0.706,0.901,0.7012,0.83,1457.6
2015-10-28,23.91551747221849,12.216069612385573,-17.808369922859377,29.277028429921778,13.872055962540161,-4.065475858528474,9.511270455718602,50.0,42.79275487701153,9.531046023838407,9.511270455718602,69.48477821765056,65.06729704344201,15.44512001300276,1.0,52.708997303260595,26.393874269850752,30.991302427152117,147.2102732138497,26.749929284178865,5781.304415980144,8234.977400000003,0.83,1.01,0.82,0.99,3686.13
2015-10-29,37.22336592897579,18.729538494033154,-14.261759774071125,37.66898666778118,17.544539654068732,1.2781943245384402,14.802665239775774,57.142857142857146,43.89706257875632,12.546129163598446,14.802665239775772,73.55022030217559,76.5594984403384,26.732761633993697,1.0,65.3271848924023,26.231474046363125,43.167009508100975,228.17112079400846,53.68668009604152,7201.334113746247,12981.577400000004,0.99,1.2,0.9717,1.12,4746.6
2015-10-30,47.94435857805254,21.78450592098718,-10.658064801210731,40.33157138536322,18.489822569179125,5.897914584944923,18.374969165100982,64.28571428571428,45.37296888453082,13.625585210577976,18.374969165100982,74.12143936426968,85.23752660071206,34.94436244877831,1.0,66.42980189491819,28.53309397476994,52.82401088143146,209.78601061588463,55.55228629896025,3685.5413864735115,17278.657400000004,1.12,1.34,1.12,1.14,4297.08
2015-10-31,49.8330595156076,23.231143423534405,-8.662862422066455,30.821719680828846,15.468008219471297,7.2271599926173264,17.770496598615345,64.28571428571429,44.069850864003904,6.455274392678284,17.770496598615342,56.29039689306053,62.597302614423576,31.66053496432307,0.6216666666666668,30.645706558485475,40.84429717009081,52.13490010696378,146.50254168388562,47.55748980384012,2940.3513864735114,16533.467400000005,1.14,1.14,0.8676,0.8676,745.19
2015-11-01,50.574500858619,25.423627355276004,-5.756322132882863,27.215114387525375,14.374663111815629,9.543747892283635,18.630234802587495,64.28571428571428,42.86548784810635,5.566792495187535,18.630234802587495,60.84808777434033,61.09484069299664,31.517522523999286,0.7916666666666667,37.67491926803015,38.50995863207154,47.96866522238815,125.63108058837672,45.33685052532737,2941.4313864735113,16534.547400000007,0.8676,0.99,0.8676,0.99,1.08
2015-11-02,46.34523877773319,26.16497963214419,-3.3489588527987526,22.80947416479379,12.851822178161516,11.288342728467823,18.973846247445373,64.28571428571428,42.10384654038704,6.0927680437417955,18.973846247445373,60.72552312850646,61.91087383914314,31.483814799336965,0.7886111111111113,44.07788863855811,41.11189737961421,60.8849333286991,106.79456763918633,49.13721887530722,-307.7851660648539,11924.687400000006,0.99,1.06,0.9753,0.9878,4609.86
2015-11-03,39.04536184754453,25.805577495084606,0.23812286255724446,20.333257812871558,11.818900890721975,13.56759853249708,19.135914731715257,64.28571428571429,40.24183886696483,3.118991558539335,19.135914731715257,63.33564917220322,50.25947100541106,32.53118793963916,0.8888888888888891,49.42084942084944,40.48016599771474,73.81377750352335,127.61217560767848,56.737286342393574,2706.4748339351463,14938.947400000006,0.9878,1.06,0.8425,1.06,3014.26
2015-11-04,27.5475483617336,21.647743956151526,2.315472359690196,9.865758336645154,7.230874156246637,13.287975593728964,16.63598400168449,42.85714285714286,38.17252100481269,2.103252673271527,16.63598400168449,50.3172886312138,45.12955983553168,26.339316864444417,0.41599588970714174,13.899049012435999,55.11965320210618,68.6314041782047,58.089749574886675,42.22308700484055,1664.762331064883,13894.837400000006,1.06,1.06,0.7987,0.799,1044.11
2015-11-05,24.813304380064622,15.606913688978352,4.926796873480434,6.9154023042825585,3.9487745971086836,13.690591998506369,15.297471558873477,42.857142857142854,36.2576615882457,1.9064646266727188,15.297471558873477,53.37774690792034,46.70984242851955,23.224568637874807,0.5485528343894502,22.245233164321938,51.44655719979199,68.40203848974654,58.64081821794299,42.48167161059406,1539.6223907663752,14439.277400000006,0.799,1.0,0.799,0.8764,544.44
2015-11-06,21.068348349891156,10.382452644357398,7.825907522199901,7.51984439662845,2.635971678095107,14.830910819772786,14.949544139413383,42.85714285714286,34.40701882468724,1.5913895932846867,14.949544139413383,57.511045700873204,46.06429541896594,22.483587705972194,0.7429354341496833,28.823920265780735,46.52692739929927,66.62561000222576,78.54710224780425,48.591946174653536,3047.2123907663754,15946.867400000006,0.8764,0.9899,0.79,0.9899,1507.59
2015-11-07,16.406508842448744,4.464245922096435,10.530934317261579,5.499417144343282,0.5810147905402354,15.313389069893342,13.702442753546057,35.71428571428571,32.69367758960013,1.4631832791350012,13.702442753546057,54.75224021405344,45.530677183023,20.69711026935574,0.5961538461538464,20.652898067954705,49.98861326094305,61.59102787194992,58.024592009445875,44.453758762949576,3897.5023907663754,15096.577400000006,0.88,0.93,0.8647,0.93,850.29
2015-11-08,11.423496820576252,2.9148719681880033,13.640246338674332,5.530048974231714,0.7338444219219151,16.24623346341811,12.830375581198957,28.571428571428573,31.623114147090625,2.4523567769863934,12.830375581198957,57.32835440021464,46.86835404748012,20.36301694009327,0.6774193548387099,19.797979797979806,46.2649272799084,58.65726067147069,76.4645940260673,50.59390541102004,6380.992390766375,17580.067400000007,0.93,1.0,0.8945,1.0,2483.49
2015-11-09,12.445249696564574,0.29655855565745926,17.12620596444194,6.315776782971196,0.34052104868740624,17.084025241401655,11.335794554514946,-35.71428571428572,31.163206763895808,3.5871770635280287,11.335794554514948,57.228102177570555,50.414924470986634,19.74800199611257,0.5835777126099708,12.325752017608224,45.47303315493736,46.887053646276286,60.55246047907245,48.344786805066036,6781.178917082163,14655.627400000007,1.0,1.08,0.89,0.998,2924.44
2015-11-10,9.905501662417983,-2.18432939421357,20.559139962377458,3.05953935331158,-1.0615325734623857,17.129358303034806,8.747562524779127,-35.71428571428571,30.737163445676437,3.3906134459706907,8.747562524779127,52.39327612922008,44.811007005249834,17.18223399715867,0.29618768328445755,-6.917755572636433,49.51583611350564,34.29334236526162,-65.34542726824328,17.842441075039122,346.5389170821627,8220.987400000005,0.998,1.0,0.9,0.9,6434.64
2015-11-11,3.599857431388848,-5.677682707466647,21.71569991158316,-4.048813991061467,-3.992421352247225,15.567653092042521,4.9281437037189795,-85.71428571428572,28.70603434546146,0.4118841486906595,4.928143703718979,45.98893148145027,35.7837438102428,12.128235948559848,0.0,-28.0090840272521,58.88177239954179,18.824173378507417,-121.56796377431684,2.9112274286016744,-1347.3248924416464,6128.567400000005,0.9,0.94,0.73,0.75,2092.42
2015-11-12,0.6736776574694053,-3.8886497721976085,23.987947722003614,-4.25891831977077,-3.1205973390917285,15.298118680233122,3.804946650286984,-85.71428571428572,26.823837571959725,0.38558152005153534,3.804946650286984,51.51987984444262,32.54723944795968,10.04877746900301,0.3333333333333334,-18.169112508735147,49.75903454365646,17.145172964684257,-100.28473593194033,4.397731311429058,-1148.1735591083132,6400.137400000005,0.75,0.9,0.75,0.88,271.57
2015-11-13,-3.396292276393921,-2.07117573052238,26.010644585749066,-4.236486710614244,-2.1126094687444437,15.092742431767444,2.6649694943847613,-57.14285714285714,25.079394708062825,0.36563390136420715,2.6649694943847613,52.328687531843435,21.45572823065534,9.372542733068324,0.4838709677419355,2.749024266078397,47.626325879462435,19.413382407877894,-79.81024393248212,4.837144415223391,-654.5635591083131,6893.747400000005,0.88,0.9,0.8395,0.9,493.61
2015-11-14,-7.285409283290389,-1.7195680983727661,27.10674541328299,-4.8192567460540925,-1.8848942216419295,14.502030258228515,1.448381062410722,-57.14285714285714,23.554309018737165,0.517079413394689,1.448381062410722,51.40511167147878,27.119206005521292,8.374327470609787,0.4193548387096774,-10.221148485411632,47.735185387414894,-0.6624209712363793,-68.69446519437854,6.035430605151333,-710.0754272401814,6808.127400000005,0.9,0.91,0.8736,0.88,85.62
2015-11-15,-7.926414291790711,-2.2309060344578966,28.04313490550617,-3.3540188079429423,-1.4585298876004216,14.140018292870092,0.5213514401681216,-57.142857142857146,22.23006705992716,0.6510611976639851,0.5213514401681216,53.154739304495976,28.118751592730007,8.199690319206416,0.5461290322580644,-6.152878828707447,44.83055093039243,-11.843154109340482,-55.07376289431902,6.78088267516587,-158.14542724018145,7360.057400000005,0.88,0.9193,0.8746,0.9193,551.93
2015-11-16,-4.686028672697449,-2.789607405367017,27.9089595141043,-1.2819594359201616,-1.0921711898360218,13.526825268709002,0.4048549088110361,-57.14285714285715,22.088808835100902,-3.164016236426594,0.40485490881103614,53.41670968457026,27.56365045697737,7.612703760002066,0.5645161290322581,-12.89644631257165,43.75820017261963,-9.559919684231371,-49.76866570394131,7.142765363963914,2265.8145727598185,9784.017400000004,0.9193,0.925,0.6612,0.925,2423.96
2015-11-17,-2.1984878126156584,-2.84834076885195,26.60591974551629,1.8031623850641223,0.10873188864463096,13.095887819401968,1.0280176722040653,42.85714285714286,21.230274047927935,-1.6549160069613196,1.0280176722040653,56.83704577371426,39.62490663762212,9.044615931428563,1.0,23.35037174721189,39.36116589769877,6.1049779104138775,45.69044737232348,31.283942651900375,8910.394572759818,16428.597400000006,0.925,1.0,0.9224,1.0,6644.58
2015-11-18,0.5114340909937756,-1.0778543314247562,24.73016496777908,3.658665199933248,1.3821447114690697,12.45579634154845,1.0624581206973962,42.85714285714286,20.434102074658114,-1.5777962337390345,1.0624581206973962,56.67571292662205,58.97009976931129,10.042850291869147,0.9891999999999999,15.379722681592673,38.4307640962695,7.077624435693116,37.519780907832136,28.614618014389652,10322.064852759817,14846.007400000006,1.0,1.0,0.95,0.9973,1582.59
2015-11-19,2.8837619618833563,0.4832239898026171,22.665500076540958,3.2508753124178047,1.593599514650737,11.40588791583556,0.5747672195053553,42.857142857142854,19.938028027241504,-2.0774672165118577,0.5747672195053553,53.222957275805044,54.15580245080014,9.364228677777833,0.7599999999999998,-6.8365529524592485,39.75304941617345,5.797738954061089,19.9684953927209,25.140295252549063,9879.049852759816,13959.977400000005,0.9973,1.0,0.92,0.94,886.03
