metric,0
BTC allocations,134.0
BTC returns,0.49369552320520105
BTC positions,9.0
ETH allocations,90.0
ETH returns,1.183279225439149
ETH positions,5.0
LTC allocations,120.0
LTC returns,0.8048394917422013
LTC positions,10.0
