metric,0
BTC allocations,348.0
BTC returns,0.8422144293831002
BTC positions,1.0
ETH allocations,348.0
ETH returns,1.6162155003310226
ETH positions,6.0
LTC allocations,348.0
LTC returns,0.8910198553478571
LTC positions,0.0
