Date,Open,Close,High,Low,Volume
2019-12-14,44.24,43.29,44.6,43.25,213819.62
2019-12-13,43.67,44.24,44.49,43.4,53811.7
2019-12-12,43.61,43.67,44.03,43.1,83925.58
2019-12-11,44.16,43.61,44.38,43.24,258976.41
2019-12-10,44.41,44.16,44.62,43.64,433281.22
2019-12-09,45.63,44.41,45.89,44.11,514189.41
2019-12-08,45.2,45.63,46.28,45.0,407207.6
2019-12-07,45.44,45.2,46.75,45.05,426970.23
2019-12-06,44.87,45.44,45.61,44.12,359493.8
2019-12-05,44.66,44.87,45.18,43.73,501140.72
2019-12-04,44.77,44.66,47.21,43.75,1327184.96
2019-12-03,45.57,44.77,46.25,44.44,490914.95
2019-12-02,47.5,45.57,47.59,44.8,362798.05
2019-12-01,47.23,47.5,48.37,45.57,410438.54
2019-11-30,48.67,47.23,48.82,46.76,280418.79
2019-11-29,46.9,48.67,49.55,46.9,517227.87
2019-11-28,47.8,46.9,48.08,46.24,701166.05
2019-11-27,47.02,47.8,48.75,44.65,1054899.82
2019-11-26,45.67,47.02,47.53,45.45,717266.73
2019-11-25,43.93,45.67,47.48,42.16,2269864.43
2019-11-24,48.22,43.93,48.29,43.56,1060311.82
2019-11-23,47.45,48.22,48.43,46.33,726135.64
2019-11-22,50.67,47.45,51.65,43.6,2560531.52
2019-11-21,54.88,50.67,55.18,48.22,1095631.67
2019-11-20,55.08,54.88,56.06,54.57,863719.15
2019-11-19,55.77,55.08,56.17,54.15,754881.8
2019-11-18,59.19,55.77,59.22,53.85,1050425.46
2019-11-17,58.27,59.19,60.0,57.65,487961.47
2019-11-16,57.52,58.27,58.88,57.17,332532.37
2019-11-15,58.9,57.52,60.65,55.84,1086610.81
2019-11-14,60.86,58.9,60.98,58.33,638520.7
2019-11-13,61.39,60.86,61.94,60.16,567659.87
2019-11-12,61.77,61.39,62.17,59.59,813277.02
2019-11-11,63.63,61.77,64.32,60.48,845124.82
2019-11-10,62.12,63.63,66.02,61.0,1932444.24
2019-11-09,60.29,62.12,62.35,60.05,537613.77
2019-11-08,61.5,60.29,62.35,58.73,1093221.49
2019-11-07,64.15,61.5,64.25,60.28,1136635.0
2019-11-06,63.19,64.15,64.29,62.67,711614.21
2019-11-05,61.38,63.19,64.1,60.94,1116619.57
2019-11-04,58.42,61.38,62.94,58.0,1509190.74
2019-11-03,58.38,58.42,58.79,57.29,557450.71
2019-11-02,58.42,58.38,59.29,57.94,399276.28
2019-11-01,58.41,58.42,58.96,56.6,588594.74
2019-10-31,58.06,58.41,59.74,57.16,1215189.34
2019-10-30,59.94,58.06,61.14,57.01,929266.44
2019-10-29,57.92,59.94,60.85,57.83,1150486.15
2019-10-28,59.95,57.92,62.55,57.65,1123428.23
2019-10-27,56.85,59.95,62.86,55.86,1996984.87
2019-10-26,56.97,56.85,64.05,54.25,3591042.82
2019-10-25,49.73,56.97,58.73,49.16,2466085.49
2019-10-24,49.42,49.73,50.35,48.38,694262.73
2019-10-23,53.44,49.42,53.44,47.16,1587450.66
2019-10-22,54.76,53.44,55.16,53.08,743060.6
2019-10-21,54.93,54.76,55.71,53.74,699153.68
2019-10-20,53.83,54.93,55.53,52.73,597746.63
2019-10-19,53.34,53.83,54.16,52.67,666762.86
2019-10-18,54.88,53.34,54.98,52.16,1066384.23
2019-10-17,52.56,54.88,55.19,51.61,548261.47
2019-10-16,54.6,52.56,55.3,50.67,1277432.26
2019-10-15,56.8,54.6,57.4,53.01,1255482.84
2019-10-14,56.42,56.8,57.12,56.1,393257.38
2019-10-13,55.9,56.42,57.71,55.59,410666.1
2019-10-12,55.91,55.9,56.44,55.53,161837.7
2019-10-11,57.64,55.91,58.63,55.47,1156954.84
2019-10-10,59.33,57.64,59.46,57.24,471910.98
2019-10-09,57.07,59.33,60.19,56.71,1156634.54
2019-10-08,57.57,57.07,58.52,56.5,512211.12
2019-10-07,54.54,57.57,58.78,53.35,975388.82
2019-10-06,56.84,54.54,56.93,53.02,957959.91
2019-10-05,56.54,56.84,57.48,55.75,599831.38
2019-10-04,56.4,56.54,57.42,55.34,646324.81
2019-10-03,56.41,56.4,57.02,53.33,1174297.78
2019-10-02,55.67,56.41,56.72,55.31,759307.4
2019-10-01,56.12,55.67,57.61,54.97,1067335.62
2019-09-30,53.94,56.12,56.4,52.55,1350189.13
2019-09-29,55.43,53.94,55.61,52.23,858929.18
2019-09-28,55.88,55.43,56.26,53.91,1026166.49
2019-09-27,55.17,55.88,56.8,52.6,1328553.59
2019-09-26,57.45,55.17,57.49,50.22,2526926.62
2019-09-25,54.76,57.45,58.38,52.97,3274900.78
2019-09-24,66.41,54.76,67.32,53.66,5311344.03
2019-09-23,72.56,66.41,74.09,61.45,1452929.83
2019-09-22,73.18,72.56,73.19,71.07,815456.2
2019-09-21,75.05,73.18,75.64,72.0,1211558.8
2019-09-20,77.04,75.05,77.04,72.87,1470548.59
2019-09-19,77.56,77.04,77.71,72.67,2859915.22
2019-09-18,74.16,77.56,80.18,74.14,2024793.32
2019-09-17,72.69,74.16,77.82,72.25,1751951.94
2019-09-16,70.17,72.69,73.87,69.47,1302773.26
2019-09-15,70.75,70.17,71.47,69.78,361619.09
2019-09-14,68.97,70.75,71.49,68.28,535922.11
2019-09-13,69.17,68.97,69.64,67.5,737322.73
2019-09-12,69.74,69.17,69.94,68.39,427375.3
2019-09-11,70.76,69.74,71.41,68.18,855246.02
2019-09-10,70.1,70.76,73.1,69.84,1232850.78
2019-09-09,70.48,70.1,71.33,67.87,931594.04
2019-09-08,68.82,70.48,71.58,68.12,1136398.04
2019-09-07,65.14,68.82,70.51,64.67,1329852.52
2019-09-06,65.39,65.14,68.14,64.1,1629173.42
2019-09-05,67.16,65.39,67.4,64.31,977380.17
2019-09-04,69.07,67.16,69.27,66.67,915297.18
2019-09-03,67.29,69.07,70.94,66.71,1493214.0
2019-09-02,66.11,67.29,68.09,65.07,1145255.72
2019-09-01,64.29,66.11,67.2,64.01,903597.42
2019-08-31,64.16,64.29,65.36,62.43,823109.11
2019-08-30,63.45,64.16,65.57,62.16,1270770.32
2019-08-29,66.77,63.45,66.77,62.12,2445261.5
2019-08-28,72.8,66.77,73.04,64.52,3271738.24
2019-08-27,73.63,72.8,73.63,72.01,783173.22
2019-08-26,72.33,73.63,75.47,72.22,1471776.35
2019-08-25,73.27,72.33,74.95,70.66,1319885.29
2019-08-24,75.53,73.27,75.56,71.67,1147400.52
2019-08-23,73.62,75.53,76.03,72.53,792528.08
2019-08-22,72.94,73.62,74.63,70.93,1265268.49
2019-08-21,75.0,72.94,75.33,70.04,2069149.95
2019-08-20,77.12,75.0,77.2,73.3,1449140.08
2019-08-19,76.31,77.12,78.91,75.61,1474804.33
2019-08-18,72.69,76.31,78.09,71.51,1829171.12
2019-08-17,74.83,72.69,75.45,71.7,1243982.22
2019-08-16,76.26,74.83,76.28,72.23,2207760.2
2019-08-15,75.56,76.26,77.56,71.0,3507514.94
2019-08-14,84.3,75.56,85.87,74.81,2933777.84
2019-08-13,85.58,84.3,86.46,83.07,1660150.65
2019-08-12,89.87,85.58,89.9,85.34,1627638.1
2019-08-11,85.18,89.87,91.24,85.18,1735419.37
2019-08-10,84.29,85.18,87.23,82.0,2950715.17
2019-08-09,90.12,84.29,90.32,82.47,2669498.42
2019-08-08,90.32,90.12,92.59,87.86,2167617.11
2019-08-07,93.04,90.32,94.35,87.0,3298649.82
2019-08-06,96.21,93.04,99.03,90.69,3810508.25
2019-08-05,92.91,96.21,106.93,92.91,7219006.83
2019-08-04,94.16,92.91,94.8,90.46,2088240.79
2019-08-03,94.89,94.16,96.57,93.56,1650121.97
2019-08-02,98.94,94.89,99.05,92.72,2499635.36
2019-08-01,98.85,98.94,100.72,95.79,2524734.82
2019-07-31,90.21,98.85,99.89,89.94,2381811.37
2019-07-30,90.34,90.21,92.7,88.61,1634228.9
2019-07-29,89.95,90.34,92.17,87.53,2760712.28
2019-07-28,88.72,89.95,90.81,81.5,3477860.91
2019-07-27,94.39,88.72,96.48,86.49,3231596.1
2019-07-26,93.23,94.39,94.58,90.25,3054401.06
2019-07-25,94.45,93.23,96.7,91.22,3238170.68
2019-07-24,90.07,94.45,97.31,86.59,6261766.28
2019-07-23,95.22,90.07,95.22,88.54,4711572.03
2019-07-22,99.69,95.22,100.99,91.1,4515144.72
2019-07-21,100.54,99.69,101.82,96.51,3106427.3
2019-07-20,98.78,100.54,106.0,97.78,4568779.23
2019-07-19,100.97,98.78,101.57,95.03,6670870.6
2019-07-18,90.34,100.97,104.64,87.28,10163102.85
2019-07-17,79.5,90.34,94.89,76.69,8868305.23
2019-07-16,90.59,79.5,91.98,76.5,8520599.14
2019-07-15,90.47,90.59,92.86,84.94,4227003.61
2019-07-14,101.19,90.47,101.8,88.0,3470247.96
2019-07-13,105.09,101.19,105.29,97.06,2437007.13
2019-07-12,102.89,105.09,106.96,100.75,4132424.7
2019-07-11,108.26,102.89,108.26,95.13,10492228.73
2019-07-10,119.38,108.26,120.52,71.0,10090003.49
2019-07-09,123.49,119.38,124.16,117.94,3316551.42
2019-07-08,120.29,123.49,125.6,118.33,3447604.88
2019-07-07,118.37,120.29,121.0,117.26,1332069.25
2019-07-06,118.46,118.37,122.13,117.26,2143789.6
2019-07-05,119.85,118.46,120.71,116.64,3236808.28
2019-07-04,121.84,119.85,127.32,118.43,4983177.84
2019-07-03,118.55,121.84,123.0,117.1,4094710.85
2019-07-02,122.63,118.55,123.37,111.89,7712822.95
2019-07-01,122.0,122.63,126.47,113.31,8281366.42
2019-06-30,133.32,122.0,136.67,119.66,10656837.6
2019-06-29,119.66,133.32,136.18,114.7,8634049.32
2019-06-28,114.18,119.66,121.75,112.44,5275421.65
2019-06-27,130.61,114.18,132.0,106.93,17184270.82
2019-06-26,135.62,130.61,138.1,125.06,12280515.57
2019-06-25,135.29,135.62,138.37,128.22,4158544.51
2019-06-24,136.18,135.29,136.23,131.01,3298508.15
2019-06-23,141.2,136.18,142.03,134.3,2764684.63
2019-06-22,138.93,141.2,145.63,136.57,7968383.57
2019-06-21,135.84,138.93,141.4,135.48,4509444.9
2019-06-20,136.66,135.84,137.1,133.4,3178332.23
2019-06-19,135.29,136.66,139.77,133.66,4118784.14
2019-06-18,134.04,135.29,136.89,128.84,4002986.39
2019-06-17,136.71,134.04,137.18,132.11,3020818.28
2019-06-16,138.2,136.71,138.9,133.89,4385039.84
2019-06-15,132.68,138.2,140.0,132.68,4170790.91
2019-06-14,130.85,132.68,133.0,125.77,4703050.67
2019-06-13,136.08,130.85,136.97,128.01,5954840.43
2019-06-12,136.26,136.08,144.13,130.22,11684260.3
2019-06-11,130.04,136.26,138.82,125.14,5401142.4
2019-06-10,114.67,130.04,130.5,112.78,6168578.84
2019-06-09,118.52,114.67,119.36,111.51,3686372.21
2019-06-08,117.14,118.52,119.98,114.03,2257501.43
2019-06-07,111.31,117.14,121.57,109.83,5291163.68
2019-06-06,103.91,111.31,112.51,101.2,3759483.29
2019-06-05,101.9,103.91,105.2,100.17,2963561.5
2019-06-04,105.73,101.9,106.28,98.0,9206462.9
2019-06-03,114.51,105.73,116.07,104.8,4319507.18
2019-06-02,112.5,114.51,116.77,111.85,1755270.44
2019-06-01,114.64,112.5,116.02,110.83,2446885.22
2019-05-31,108.07,114.64,114.79,104.53,3981147.03
2019-05-30,114.95,108.07,121.0,101.89,8636455.68
2019-05-29,114.94,114.95,118.21,108.7,4140767.44
2019-05-28,116.79,114.94,118.05,111.62,2803646.5
2019-05-27,112.64,116.79,121.99,111.26,11005940.55
2019-05-26,103.13,112.64,114.81,99.5,4855802.27
2019-05-25,100.58,103.13,104.98,99.32,2845602.32
2019-05-24,89.0,100.58,103.99,88.27,3761535.81
2019-05-23,87.73,89.0,89.76,84.78,698605.4
2019-05-22,91.67,87.73,92.37,85.64,3433721.31
2019-05-21,91.9,91.67,93.49,89.43,1552478.19
2019-05-20,95.03,91.9,95.03,87.23,2653282.38
2019-05-19,86.81,95.03,97.24,86.37,2643252.61
2019-05-18,89.75,86.81,90.49,85.36,961102.99
2019-05-17,95.72,89.75,97.34,84.0,5249719.55
2019-05-16,102.4,95.72,107.34,90.64,7210322.26
2019-05-15,91.54,102.4,104.69,90.7,7474122.23
2019-05-14,87.74,91.54,94.26,86.13,4964175.63
2019-05-13,84.44,87.74,93.0,84.35,4733898.5
2019-05-12,88.46,84.44,94.32,82.88,6993106.54
2019-05-11,76.86,88.46,95.95,76.86,6538852.24
2019-05-10,73.7,76.86,79.16,72.44,2354089.98
2019-05-09,73.79,73.7,75.5,72.29,1236795.33
2019-05-08,73.18,73.79,74.87,71.95,1991343.39
2019-05-07,74.21,76.14,77.85,74.21,904378.18
2019-05-06,74.91,74.21,76.07,71.02,1820222.46
2019-05-05,77.11,74.91,77.24,74.51,1057626.32
2019-05-04,77.81,77.11,81.4,73.89,3111318.04
2019-05-03,72.38,77.81,79.85,72.01,3161698.86
2019-05-02,72.51,72.38,73.39,71.5,715549.78
2019-05-01,73.51,72.51,74.97,71.2,1037545.57
2019-04-30,66.34,73.51,73.88,66.34,1402671.38
2019-04-29,67.88,66.34,68.33,65.0,990199.66
2019-04-28,70.5,67.88,70.72,67.02,699176.87
2019-04-27,71.57,70.5,71.7,70.26,462060.79
2019-04-26,70.46,71.57,73.2,68.8,2070706.48
2019-04-25,73.25,70.46,74.66,68.91,2464262.95
2019-04-24,74.18,73.25,75.1,70.44,2459753.76
2019-04-23,76.89,74.18,79.67,73.92,1743716.42
2019-04-22,77.19,76.89,78.59,75.51,1573060.3
2019-04-21,81.62,77.19,82.2,73.5,2079461.96
2019-04-20,82.47,81.62,82.99,79.75,688467.05
2019-04-19,81.9,82.47,83.55,80.0,1034533.78
2019-04-18,79.17,81.9,83.98,79.1,1448333.8
2019-04-17,80.92,79.17,82.0,78.7,966388.44
2019-04-16,78.23,80.92,81.78,77.27,1206807.93
2019-04-15,83.65,78.23,84.64,75.01,1793063.12
2019-04-14,78.01,83.65,83.8,76.5,829643.54
2019-04-13,78.97,78.01,81.56,76.41,968556.34
2019-04-12,79.46,78.97,80.9,75.72,1464356.48
2019-04-11,88.41,79.46,88.79,75.43,3692794.99
2019-04-10,86.94,88.41,92.58,86.6,2335499.11
2019-04-09,89.45,86.94,89.6,83.65,1836303.92
2019-04-08,92.05,89.45,94.21,86.6,3229799.92
2019-04-07,92.31,92.05,95.75,89.26,2050409.73
2019-04-06,88.88,92.31,97.7,85.44,3874899.01
2019-04-05,84.8,88.88,90.41,84.35,2691782.06
2019-04-04,85.46,84.8,90.32,80.46,3023861.32
2019-04-03,77.6,85.46,99.5,75.53,11529355.06
2019-04-02,60.36,77.6,79.06,60.18,5387686.31
2019-04-01,60.29,60.36,60.74,59.92,342706.51
2019-03-19,58.97,59.23,59.63,58.97,45389.32
2019-03-18,60.28,58.97,62.16,57.8,1071652.23
2019-03-17,60.95,60.28,60.99,59.09,1393334.07
2019-03-16,58.18,60.95,62.0,58.17,2270848.87
2019-03-15,55.59,58.18,58.63,55.59,717582.33
2019-03-14,55.17,55.59,57.82,52.85,792614.73
2019-03-13,56.21,55.17,56.42,54.07,594050.83
2019-03-12,54.6,56.21,56.62,52.07,973807.88
2019-03-11,56.34,54.6,57.04,53.64,935533.34
2019-03-10,57.48,56.34,57.65,55.57,601071.65
2019-03-09,55.29,57.48,59.0,55.19,1389110.17
2019-03-08,56.4,55.29,57.29,54.09,1317780.15
2019-03-07,55.16,56.4,58.71,53.8,1994471.39
2019-03-06,52.42,55.16,56.39,51.17,1285859.59
2019-03-05,45.62,52.42,54.23,45.21,1983756.57
2019-03-04,47.58,45.62,47.86,44.65,870146.32
2019-03-03,48.28,47.58,48.73,46.88,428586.26
2019-03-02,46.83,48.28,49.1,46.25,391880.81
2019-03-01,45.35,46.83,48.86,45.29,908720.59
2019-02-28,44.94,45.35,46.44,44.44,644915.84
2019-02-27,44.72,44.94,45.34,42.33,767792.15
2019-02-26,45.31,44.72,45.73,44.07,734495.67
2019-02-25,43.54,45.31,46.74,43.48,1475454.43
2019-02-24,51.24,43.54,53.41,42.44,4215889.81
2019-02-23,49.01,51.24,51.83,47.8,1869983.06
2019-02-22,48.43,49.01,49.4,47.7,1186095.12
2019-02-21,51.13,48.43,51.16,47.45,1385134.39
2019-02-20,46.9,51.13,52.25,46.1,2516958.7
2019-02-19,47.4,46.9,48.89,46.44,1117041.42
2019-02-18,43.35,47.4,48.71,43.2,2430834.45
2019-02-17,42.96,43.35,45.0,42.01,907680.56
2019-02-16,42.12,42.96,44.04,41.75,992320.65
2019-02-15,40.96,42.12,44.37,40.72,1010253.67
2019-02-14,41.27,40.96,42.0,39.9,661816.6
2019-02-13,43.25,41.27,44.13,40.26,1080139.54
2019-02-12,42.37,43.25,44.05,41.52,846772.56
2019-02-11,46.43,42.37,46.51,37.5,2080478.41
2019-02-10,44.3,46.43,46.99,41.83,2291005.02
2019-02-09,42.52,44.3,46.09,41.81,2410566.32
2019-02-08,32.83,42.52,44.57,32.52,4622858.29
2019-02-07,32.42,32.83,33.16,32.39,259907.57
2019-02-06,33.94,32.42,34.14,30.58,1090059.26
2019-02-05,33.61,33.94,34.06,33.26,488580.3
2019-02-04,33.07,33.61,34.2,33.07,417203.82
2019-02-03,34.17,33.07,34.54,32.61,534467.22
2019-02-02,32.43,34.17,34.61,32.2,560646.42
2019-02-01,31.18,32.43,33.24,30.5,1023849.85
2019-01-31,31.54,31.18,32.21,30.9,427197.01
2019-01-30,30.67,31.54,31.75,30.4,281616.47
2019-01-29,30.88,30.67,31.16,29.92,356464.35
2019-01-28,32.01,30.88,32.2,29.89,358603.82
2019-01-27,32.7,32.01,32.96,31.21,283628.6
2019-01-26,32.7,32.7,33.93,32.56,420793.1
2019-01-25,32.43,32.7,32.96,31.88,581857.75
2019-01-24,31.66,32.43,33.06,31.04,415810.42
2019-01-23,31.5,31.66,32.21,31.26,336361.46
2019-01-22,30.91,31.5,32.49,29.39,778450.95
2019-01-21,30.57,30.91,31.24,30.47,219486.14
2019-01-20,32.2,30.57,33.03,30.31,473633.66
2019-01-19,30.85,32.2,33.12,30.85,465581.81
2019-01-18,31.64,30.85,31.69,30.57,397870.96
2019-01-17,31.37,31.64,31.68,29.91,495607.45
2019-01-16,31.05,31.37,32.17,30.78,313191.41
2019-01-15,32.0,31.05,32.45,30.35,579215.58
2019-01-14,29.81,32.0,32.82,29.77,433538.05
2019-01-13,32.01,29.81,32.83,29.61,613187.27
2019-01-12,31.7,32.01,32.35,31.5,352015.2
2019-01-11,33.37,31.7,33.64,31.01,1042048.05
2019-01-10,38.5,33.37,39.18,32.0,2201151.83
2019-01-09,39.12,38.5,39.97,38.41,579159.66
2019-01-08,37.61,39.12,41.19,37.52,1850985.29
2019-01-07,38.88,37.61,39.47,37.21,771740.71
2019-01-06,34.51,38.88,40.09,34.15,1648375.34
2019-01-05,32.11,34.51,36.11,32.06,1081381.15
2019-01-04,31.56,32.11,32.67,31.01,371390.36
2019-01-03,32.97,31.56,33.09,30.99,260767.44
2019-01-02,31.7,32.97,33.55,31.4,529660.32
2019-01-01,29.77,31.7,32.04,29.53,433608.33
2018-12-31,31.58,29.77,31.69,29.43,522147.35
2018-12-30,30.44,31.58,31.94,30.03,431049.18
2018-12-29,32.14,30.44,33.17,30.2,574967.99
2018-12-28,27.75,32.14,33.55,27.75,1155087.08
2018-12-27,30.54,27.75,31.07,27.47,879570.59
2018-12-26,30.71,30.54,31.88,28.92,908122.19
2018-12-25,32.97,30.71,33.02,29.74,1108021.75
2018-12-24,33.08,32.97,36.61,32.52,2123350.31
2018-12-23,31.65,33.08,33.84,31.45,878636.8
2018-12-22,30.28,31.65,31.65,29.78,658068.42
2018-12-21,32.45,30.28,33.04,29.57,953767.37
2018-12-20,29.02,32.45,33.1,28.7,1277409.89
2018-12-19,30.0,29.02,31.56,28.6,1236672.18
2018-12-18,28.87,30.0,30.21,27.65,517433.71
2018-12-17,25.2,28.87,30.32,25.18,1433356.03
2018-12-16,23.34,25.2,26.59,23.34,765275.71
2018-12-15,23.13,23.34,23.78,22.87,371386.93
2018-12-14,22.82,23.13,23.47,22.26,741495.63
2018-12-13,24.01,22.82,24.15,22.68,382212.17
2018-12-12,23.17,24.01,24.93,23.02,609624.33
2018-12-11,23.98,23.33,24.37,22.74,540695.87
2018-12-10,25.29,23.98,25.63,23.47,641221.71
2018-12-09,24.2,25.29,26.58,24.13,832286.38
2018-12-08,24.79,24.2,26.42,22.87,846069.41
2018-12-07,26.2,24.79,26.31,22.25,1231535.49
2018-12-06,28.7,26.2,30.14,25.8,723623.46
2018-12-05,30.69,28.7,30.98,28.64,393930.94
2018-12-04,30.48,30.69,31.88,29.5,419450.0
2018-12-03,33.32,30.48,33.44,29.55,820205.75
2018-12-02,33.77,33.32,34.67,32.74,475173.91
2018-12-01,31.65,33.77,37.0,30.96,645930.72
2018-11-30,33.48,31.6,34.11,30.72,753509.02
2018-11-29,34.36,33.48,35.42,32.79,747378.2
2018-11-28,30.8,34.36,35.93,30.7,1010113.24
2018-11-27,29.05,30.8,31.6,28.22,693686.41
2018-11-26,30.39,29.05,31.73,27.55,1174576.76
2018-11-25,28.59,30.39,32.21,26.33,1515088.06
2018-11-24,31.77,28.59,32.9,27.88,845717.02
2018-11-23,31.38,31.77,32.77,30.31,719110.03
2018-11-22,34.37,31.38,34.54,31.1,565457.92
2018-11-21,32.33,34.37,34.37,31.0,881844.92
2018-11-20,35.81,32.33,37.45,30.23,2176356.94
2018-11-19,41.8,35.81,41.8,35.0,1394101.1
2018-11-18,41.44,41.8,43.01,41.44,264173.1
2018-11-17,41.74,41.44,41.8,41.12,353959.69
2018-11-16,43.38,41.74,43.57,41.35,467951.73
2018-11-15,42.75,43.38,43.67,39.66,954422.47
2018-11-14,48.91,42.75,49.91,40.22,1952774.63
2018-11-13,50.23,48.91,50.42,48.23,247599.15
2018-11-12,50.89,50.23,51.25,49.94,143312.3
2018-11-11,51.75,50.89,51.88,49.5,265035.15
2018-11-10,51.65,51.75,52.35,51.52,139012.35
2018-11-09,52.12,51.65,52.5,51.11,245485.02
2018-11-08,53.88,52.12,54.46,51.9,361486.2
2018-11-07,55.91,53.88,56.33,53.2,333678.27
2018-11-06,53.48,55.91,56.01,53.41,391201.88
2018-11-05,54.04,53.48,54.63,52.7,430357.36
2018-11-04,50.66,54.04,55.81,50.48,633750.26
2018-11-03,51.05,50.66,51.24,50.29,128408.2
2018-11-02,50.15,51.05,51.62,50.15,267045.03
2018-11-01,49.42,50.15,50.33,49.41,174131.47
2018-10-31,48.86,49.42,50.27,47.83,308902.06
2018-10-30,48.52,48.86,49.19,48.44,142873.13
2018-10-29,51.41,48.52,51.54,47.4,634422.55
2018-10-28,51.53,51.41,51.72,51.17,123085.41
2018-10-27,51.61,51.53,51.79,51.33,118376.66
2018-10-26,51.61,51.61,52.27,51.1,229230.4
2018-10-25,51.91,51.61,51.99,51.53,106483.46
2018-10-24,52.07,51.91,52.57,51.78,121409.91
2018-10-23,51.75,52.07,52.53,51.29,234030.42
2018-10-22,52.25,51.75,52.55,51.5,219815.71
2018-10-21,52.86,52.25,53.26,52.15,112197.08
2018-10-20,52.49,52.86,52.98,52.0,108762.44
2018-10-19,51.76,52.49,53.12,51.48,200430.46
2018-10-18,52.93,51.76,53.33,50.95,363360.08
2018-10-17,53.1,52.93,53.22,52.3,258614.61
2018-10-16,53.49,53.45,53.49,53.45,0.0
2018-10-15,51.14,53.49,58.09,50.86,1981009.92
2018-10-14,52.84,51.14,53.35,50.85,262989.22
2018-10-13,52.84,52.84,53.88,52.42,279181.29
2018-10-12,50.62,52.84,53.22,49.82,590723.59
2018-10-11,57.58,50.62,57.58,49.82,1078579.96
2018-10-10,58.48,57.58,58.52,56.67,471041.05
2018-10-09,59.15,58.48,59.25,57.69,226750.46
2018-10-08,57.95,59.15,59.68,57.37,286218.5
2018-10-07,57.61,57.95,58.3,56.6,217343.56
2018-10-06,58.55,57.61,58.73,56.75,212378.67
2018-10-05,57.97,58.55,59.22,57.28,260352.5
2018-10-04,57.23,57.97,58.84,56.52,522135.73
2018-10-03,59.15,57.23,59.2,56.5,493238.74
2018-10-02,60.29,59.15,61.46,58.67,285063.21
2018-10-01,60.96,60.29,61.82,59.08,563314.62
2018-09-30,61.48,60.96,62.77,59.7,590469.95
2018-09-29,61.8,61.48,62.07,58.81,499780.67
2018-09-28,63.26,61.8,64.79,60.05,1049013.86
2018-09-27,57.17,63.26,65.48,56.66,1540422.78
2018-09-26,57.55,57.17,59.79,56.26,793718.62
2018-09-25,57.93,57.55,58.02,54.35,599040.19
2018-09-24,61.39,57.93,61.5,57.14,698141.82
2018-09-23,60.54,61.39,63.81,59.88,645290.21
2018-09-22,61.0,60.54,61.74,58.05,558230.48
2018-09-21,56.54,61.0,63.0,56.3,1592258.9
2018-09-20,54.2,56.54,57.35,53.36,466293.96
2018-09-19,54.34,54.2,55.03,51.54,462090.5
2018-09-18,52.19,54.34,55.38,50.51,526585.47
2018-09-17,56.71,52.19,57.91,51.31,654892.97
2018-09-16,56.28,56.71,57.42,54.28,250123.76
2018-09-15,56.57,56.28,58.72,55.72,254626.87
2018-09-14,54.61,56.57,58.92,52.88,699529.43
2018-09-13,51.71,54.61,55.28,51.7,710063.09
2018-09-12,51.9,51.71,52.0,47.04,734683.91
2018-09-11,54.29,51.9,54.71,50.0,537222.95
2018-09-10,54.54,54.29,56.39,53.05,333794.9
2018-09-09,53.09,54.54,56.59,52.06,318232.33
2018-09-08,55.67,53.09,57.15,51.9,263090.15
2018-09-07,57.42,55.67,58.27,55.06,256171.3
2018-09-06,57.58,57.42,57.64,53.9,766013.23
2018-09-05,67.6,57.58,68.09,57.4,1199732.87
2018-09-04,65.23,67.6,69.27,65.23,504955.07
2018-09-03,66.29,65.23,66.36,64.34,348280.27
2018-09-02,66.44,66.29,67.0,64.15,345751.63
2018-09-01,62.16,66.44,67.72,62.07,674888.25
2018-08-31,60.12,62.16,62.61,59.44,358117.59
2018-08-30,61.5,60.12,61.6,58.61,318079.55
2018-08-29,63.14,61.5,63.35,60.27,460587.25
2018-08-28,60.5,63.14,63.7,59.75,469333.7
2018-08-27,57.02,60.5,61.02,56.6,415983.12
2018-08-26,57.94,57.02,58.0,55.92,193089.5
2018-08-25,57.94,57.94,58.37,57.06,107860.75
2018-08-24,57.26,57.94,58.21,55.64,236575.8
2018-08-23,55.18,57.26,57.81,54.9,270682.38
2018-08-22,56.4,55.18,59.26,53.88,956913.27
2018-08-21,53.41,56.4,56.71,53.26,321598.38
2018-08-20,57.86,53.41,58.63,53.21,802025.74
2018-08-19,57.19,57.86,58.91,56.33,178397.39
2018-08-18,61.9,57.19,62.22,55.35,351004.2
2018-08-17,55.32,61.9,61.9,55.02,604337.81
2018-08-16,54.32,55.32,57.61,54.13,520728.16
2018-08-15,54.35,54.32,59.31,53.89,1451733.65
2018-08-14,56.5,54.35,56.5,49.36,1356082.54
2018-08-13,59.32,56.5,60.5,55.66,396041.14
2018-08-12,55.65,55.65,55.65,55.65,0.0
2018-08-11,58.92,55.65,59.19,55.12,379354.66
2018-08-10,63.28,58.92,63.28,58.16,639149.67
2018-08-09,62.09,63.28,64.99,60.28,629833.99
2018-08-08,67.35,62.09,67.47,61.0,1261960.05
2018-08-07,73.57,67.35,75.0,66.79,740561.73
2018-08-06,74.56,73.57,76.73,72.38,323409.07
2018-08-05,73.05,74.56,74.67,72.26,175953.31
2018-08-04,77.68,73.05,78.0,72.14,312315.9
2018-08-03,76.12,77.68,77.98,74.76,473361.93
2018-08-02,77.48,76.12,78.26,75.54,315084.58
2018-08-01,78.75,77.48,78.92,75.57,473643.65
2018-07-31,82.27,78.75,82.44,76.15,708942.25
2018-07-30,83.92,82.27,84.59,79.73,631366.74
